Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
M Phase Homo sapiens R-HSA-68886	25/268	3.384516559751841E-13	1.7507181113625433E-11	0	0	7.30602865639362	209.78819367917148	CDCA5;NCAPG;BUB1B;SMC4;NCAPH;CCNB2;CCNB1;PTTG1;NUF2;LMNA;PSMD1;BUB1;CENPU;PLK1;KIF23;ZWINT;CENPF;ESPL1;CENPI;CDK1;BIRC5;KIF2C;KIF20A;SPC24;SPC25
G2/M Checkpoints Homo sapiens R-HSA-69481	19/150	1.1190290359567855E-12	5.306062678828424E-11	0	0	10.137131952017448	278.9592712017514	RFC3;MCM10;CDC6;CDC25A;CCNB2;BRIP1;CCNB1;ORC6;CDC45;ORC1;EXO1;CHEK1;CDK1;PSMD1;MCM4;CLSPN;WHSC1;GTSE1;MCM2
Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257	16/99	1.5451198738631438E-12	6.762870832524068E-11	0	0	13.363191281025161	363.42427594982445	CENPU;CDCA5;PLK1;BUB1B;ZWINT;CCNB2;CCNB1;CENPF;CENPI;NUF2;CDK1;BIRC5;KIF2C;BUB1;SPC24;SPC25
Activation of ATR in response to replication stress Homo sapiens R-HSA-176187	11/37	4.199467291792091E-12	1.7067834921640714E-10	0	0	28.902911324786324	757.1424984905442	RFC3;ORC6;CDC45;ORC1;CHEK1;MCM4;MCM10;CLSPN;CDC6;CDC25A;MCM2
Synthesis of DNA Homo sapiens R-HSA-69239	15/97	1.509641204752042E-11	5.726572303359412E-10	0	0	12.636765716248712	314.8647818873201	GINS1;CDT1;GINS2;RFC3;PCNA;CDC6;CCNA2;CCNA1;ORC6;CDC45;ORC1;POLE2;PSMD1;MCM4;MCM2
G0 and Early G1 Homo sapiens R-HSA-1538133	9/25	5.478344917490882E-11	1.9482364112826947E-9	0	0	38.182112068965516	902.1529307465887	TOP2A;CCNA2;CCNA1;PCNA;CCNE2;CCNE1;CDK1;CDC6;CDC25A
Homology Directed Repair Homo sapiens R-HSA-5693538	15/118	2.663678620652207E-10	8.915489030300623E-9	0	0	10.049569260221523	221.5542392147757	POLQ;RFC3;PCNA;XRCC2;BRCA2;RAD51AP1;CCNA2;CCNA1;BRIP1;RAD51;EXO1;POLE2;CHEK1;CLSPN;WHSC1
Activation of the pre-replicative complex Homo sapiens R-HSA-68962	9/30	3.593078410510998E-10	1.1358120086559766E-8	0	0	29.08374384236453	632.4795704433451	CDT1;ORC6;CDC45;ORC1;POLE2;MCM4;MCM10;CDC6;MCM2
DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	16/145	5.703023101597137E-10	1.7079053393730372E-8	0	0	8.577861779932615	182.57854013853154	POLQ;RFC3;PCNA;XRCC2;BRCA2;RAD51AP1;CCNA2;CCNA1;BRIP1;RAD51;EXO1;POLE2;CHEK1;CLSPN;WHSC1;KPNA2
Cyclin A/B1 associated events during G2/M transition Homo sapiens R-HSA-69273	8/22	6.058264655159103E-10	1.7235762943927647E-8	0	0	38.658811978399605	820.5111532856782	CCNA2;CCNA1;CCNB2;CCNB1;PLK1;CDK1;FOXM1;CDC25A
Mitotic Anaphase Homo sapiens R-HSA-68882	17/173	1.009689150479101E-9	2.7357767934409926E-8	0	0	7.55285051827605	156.44690066762206	CENPU;CDCA5;PLK1;BUB1B;ZWINT;CENPF;PTTG1;ESPL1;CENPI;NUF2;LMNA;PSMD1;BIRC5;KIF2C;BUB1;SPC24;SPC25
Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	17/174	1.1041053208631837E-9	2.8556178525961434E-8	0	0	7.504359217599494	154.7716342158654	CENPU;CDCA5;PLK1;BUB1B;ZWINT;CENPF;PTTG1;ESPL1;CENPI;NUF2;LMNA;PSMD1;BIRC5;KIF2C;BUB1;SPC24;SPC25
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA) Homo sapiens R-HSA-5693567	14/112	1.3290464534160512E-9	3.287945356494492E-8	0	0	9.826065162907268	200.83302097941916	RFC3;PCNA;XRCC2;BRCA2;RAD51AP1;CCNA2;CCNA1;BRIP1;RAD51;EXO1;POLE2;CHEK1;CLSPN;WHSC1
Separation of Sister Chromatids Homo sapiens R-HSA-2467813	16/162	2.9373006165226486E-9	6.963850211672446E-8	0	0	7.572486567597657	148.76736604813172	CENPU;CDCA5;PLK1;BUB1B;ZWINT;CENPF;PTTG1;ESPL1;CENPI;NUF2;PSMD1;BIRC5;KIF2C;BUB1;SPC24;SPC25
Condensation of Prometaphase Chromosomes Homo sapiens R-HSA-2514853	6/11	4.606591794131769E-9	1.0484602923443908E-7	0	0	80.66621160409557	1548.4506545996283	CCNB2;CCNB1;CDK1;NCAPG;SMC4;NCAPH
Removal of licensing factors from origins Homo sapiens R-HSA-69300	11/72	9.332504789749638E-9	2.042382778987517E-7	0	0	12.297358834244081	227.37524289318728	CCNA2;CCNA1;CDT1;ORC6;ORC1;GMNN;PSMD1;MCM4;MCM10;CDC6;MCM2
DNA Repair Homo sapiens R-HSA-73894	20/285	1.217730080161831E-8	2.566253391155858E-7	0	0	5.257591127341584	95.81272246168903	FANCI;POLQ;RFC3;PCNA;XRCC2;FANCA;BRCA2;RAD51AP1;CCNA2;CCNA1;BRIP1;RAD51;KIAA0101;EXO1;POLE2;CHEK1;CLSPN;WHSC1;KPNA2;DTL
Regulation of DNA replication Homo sapiens R-HSA-69304	11/75	1.4535856807936243E-8	2.90778134820795E-7	0	0	11.719129774305555	211.4910023649812	CCNA2;CCNA1;CDT1;ORC6;ORC1;GMNN;PSMD1;MCM4;MCM10;CDC6;MCM2
Kinesins Homo sapiens R-HSA-983189	9/44	1.4819975236912224E-8	2.90778134820795E-7	0	0	17.43783251231527	314.35686171795925	RACGAP1;KIFC1;KIF4B;KIF4A;KIF23;KIF2C;KIF11;KIF20A;KIF15
RHO GTPases Activate Formins Homo sapiens R-HSA-5663220	13/114	1.614146357223543E-8	3.0614975908673194E-7	0	0	8.82088208820882	158.26315939182237	CENPU;PLK1;BUB1B;ZWINT;CENPF;DIAPH3;CENPI;NUF2;BIRC5;KIF2C;BUB1;SPC24;SPC25
TP53 Regulates Transcription of Cell Cycle Genes Homo sapiens R-HSA-6791312	9/48	3.32704779074425E-8	6.10674255784993E-7	0	0	15.646153846153846	269.40479236932146	CCNA2;CCNA1;CCNB1;PCNA;CCNE2;CCNE1;CENPJ;CDK1;E2F7
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942	10/64	3.563688302490592E-8	6.336683262866084E-7	0	0	12.589388696655133	215.90656453298158	RAD51AP1;RFC3;BRIP1;PCNA;RAD51;EXO1;XRCC2;POLE2;CHEK1;BRCA2
DNA Replication Pre-Initiation Homo sapiens R-HSA-69002	11/82	3.78742668988741E-8	6.338369960429225E-7	0	0	10.55995696400626	180.45904044956066	CDT1;ORC6;CDC45;ORC1;POLE2;GMNN;PSMD1;MCM4;MCM10;CDC6;MCM2
M/G1 Transition Homo sapiens R-HSA-68874	11/82	3.78742668988741E-8	6.338369960429225E-7	0	0	10.55995696400626	180.45904044956066	CDT1;ORC6;CDC45;ORC1;POLE2;GMNN;PSMD1;MCM4;MCM10;CDC6;MCM2
G2/M Transition Homo sapiens R-HSA-69275	15/173	5.372451235472555E-8	8.734070722811096E-7	0	0	6.532915849527545	109.35706851790762	PLK4;PLK1;HMMR;FOXM1;CDC25A;CCNA2;CCNB2;TPX2;CCNA1;CCNB1;CENPF;CENPJ;CDK1;PSMD1;GTSE1
Mitotic G2-G2/M phases Homo sapiens R-HSA-453274	15/175	6.260642313243411E-8	9.895292989543058E-7	0	0	6.450594190140845	106.9921223042358	PLK4;PLK1;HMMR;FOXM1;CDC25A;CCNA2;CCNB2;TPX2;CCNA1;CCNB1;CENPF;CENPJ;CDK1;PSMD1;GTSE1
Polo-like kinase mediated events Homo sapiens R-HSA-156711	6/16	7.496817070694605E-8	1.1528888954662786E-6	0	0	40.32286689419795	661.5451077137423	CCNB2;CENPF;CCNB1;PLK1;FOXM1;CDC25A
E2F-enabled inhibition of pre-replication complex formation Homo sapiens R-HSA-113507	5/10	1.7116694417787953E-7	2.5165667762246094E-6	0	0	66.99319727891157	1043.795983165682	CCNB1;ORC6;ORC1;CDK1;CDC25A
Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579	8/42	1.7248875970608042E-7	2.5165667762246094E-6	0	0	15.902162927026481	247.6433299625029	RAD51AP1;BRIP1;RFC3;RAD51;EXO1;XRCC2;CHEK1;BRCA2
Factors involved in megakaryocyte development and platelet production Homo sapiens R-HSA-983231	13/141	2.054476093352546E-7	2.9224922427939964E-6	0	0	6.950639204545454	107.02646222594012	KIF23;KIF11;HBD;GATA2;KIF15;RACGAP1;KIF4B;KIFC1;KIF4A;MAFG;MYB;KIF2C;KIF20A
Hemostasis Homo sapiens R-HSA-109582	26/552	2.7487744678013697E-7	3.814762615070681E-6	0	0	3.4718450117689663	52.44895597177992	KIF11;HBD;TFPI;GATA2;LRP8;CLU;KIF15;GNA15;RACGAP1;PLAU;MYB;BSG;P2RY1;GUCY1A3;HSPA5;KIF23;ATP1B1;SEPP1;SLC7A5;KIF4B;KIFC1;KIF4A;MAFG;KIF2C;PRTN3;KIF20A
RHO GTPase Effectors Homo sapiens R-HSA-195258	17/255	3.2132688142412316E-7	4.353214179293478E-6	0	0	4.92983789260385	73.70505442874416	CENPU;PLK1;KIF14;BUB1B;IQGAP3;ZWINT;CIT;CENPF;DIAPH3;CENPI;PRC1;NUF2;BIRC5;KIF2C;BUB1;SPC24;SPC25
DNA strand elongation Homo sapiens R-HSA-69190	7/32	3.801021545937613E-7	5.029723859624423E-6	0	0	18.86739726027397	278.91344685605776	GINS1;GINS2;RFC3;PCNA;CDC45;MCM4;MCM2
Unwinding of DNA Homo sapiens R-HSA-176974	5/12	5.248816416022101E-7	6.787673956174035E-6	0	0	47.84742468415938	691.878212864921	GINS1;GINS2;CDC45;MCM4;MCM2
Signaling by Rho GTPases Homo sapiens R-HSA-194315	20/367	7.433496335391226E-7	9.399243144083571E-6	0	0	3.998223379091651	56.423325480755786	ARHGAP11A;CENPU;PLK1;KIF14;BUB1B;IQGAP3;ZWINT;CIT;DEPDC1B;CENPF;DIAPH3;RACGAP1;CENPI;PRC1;NUF2;BIRC5;KIF2C;BUB1;SPC24;SPC25
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest Homo sapiens R-HSA-6804116	5/13	8.42509958408764E-7	1.0421481876838842E-5	0	0	41.86437074829932	585.5519447821025	CCNA2;CCNA1;CCNE2;CCNE1;E2F7
Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	9/70	9.67591822441853E-7	1.1469994728529466E-5	0	0	9.99208592425099	138.37495737038205	CCNA2;CCNA1;CDT1;ORC6;ORC1;PSMD1;MCM4;CDC6;MCM2
Orc1 removal from chromatin Homo sapiens R-HSA-68949	9/70	9.67591822441853E-7	1.1469994728529466E-5	0	0	9.99208592425099	138.37495737038205	CCNA2;CCNA1;CDT1;ORC6;ORC1;PSMD1;MCM4;CDC6;MCM2
Presynaptic phase of homologous DNA pairing and strand exchange Homo sapiens R-HSA-5693616	7/39	1.588108584079436E-6	1.8441505802881612E-5	0	0	14.734910102739725	196.7547656915724	BRIP1;RFC3;RAD51;EXO1;XRCC2;CHEK1;BRCA2
Activation of NIMA Kinases NEK9, NEK6, NEK7 Homo sapiens R-HSA-2980767	4/7	1.6539237586173523E-6	1.8821652373065472E-5	0	0	89.03050847457627	1185.2061849228032	CCNB2;CCNB1;PLK1;CDK1
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554	6/26	1.900284338684109E-6	2.1201211543358E-5	0	0	20.151194539249147	265.4619029468471	RAD51AP1;BRIP1;RAD51;EXO1;XRCC2;BRCA2
Assembly of the pre-replicative complex Homo sapiens R-HSA-68867	8/67	6.896618035123123E-6	7.44650430271352E-5	0	0	9.152309394839536	108.77043252356978	CDT1;ORC6;ORC1;GMNN;PSMD1;MCM4;CDC6;MCM2
Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568	6/32	6.93611121342384E-6	7.44650430271352E-5	0	0	15.496193226568654	184.0757041246419	RAD51AP1;BRIP1;RAD51;EXO1;XRCC2;BRCA2
Resolution of D-Loop Structures Homo sapiens R-HSA-5693537	6/33	8.371638738406215E-6	8.82122674472803E-5	0	0	14.921501706484642	174.44221665107378	RAD51AP1;BRIP1;RAD51;EXO1;XRCC2;BRCA2
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176814	8/75	1.608808743676682E-5	1.6643857730036946E-4	0	0	8.056213776478433	88.91990747040649	CCNA2;CCNA1;CCNB1;PTTG1;PLK1;CDK1;BUB1B;PSMD1
Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	17/348	2.11731586907281E-5	2.1513441598257658E-4	0	0	3.5277795633262627	37.96870219804491	FANCI;STEAP3;RFC3;PCNA;CCNA2;TPX2;CCNA1;BRIP1;CCNB1;CCNE2;CCNE1;EXO1;CENPJ;CHEK1;CDK1;BIRC5;E2F7
COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434	8/81	2.8386916092148316E-5	2.7848543545573086E-4	0	0	7.391799651649955	77.38905420622211	RACGAP1;KIF4B;KIF4A;KIF23;KIF2C;KIF11;KIF20A;KIF15
Processing of DNA double-strand break ends Homo sapiens R-HSA-5693607	8/81	2.8386916092148316E-5	2.7848543545573086E-4	0	0	7.391799651649955	77.38905420622211	CCNA2;CCNA1;RFC3;BRIP1;EXO1;CHEK1;WHSC1;CLSPN
Cyclin B2 mediated events Homo sapiens R-HSA-157881	3/5	3.235217213126368E-5	3.0680643237815055E-4	0	0	99.82601351351352	1032.0841228557276	CCNB2;CDK1;CDC25A
G2/M DNA replication checkpoint Homo sapiens R-HSA-69478	3/5	3.235217213126368E-5	3.0680643237815055E-4	0	0	99.82601351351352	1032.0841228557276	CCNB2;CCNB1;CDK1
APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143	8/85	4.0338163859346514E-5	3.7020024574142206E-4	0	0	7.006381934216986	70.89206156853756	CCNA2;CCNA1;CCNB1;PTTG1;PLK1;CDK1;BUB1B;PSMD1
Regulation of mitotic cell cycle Homo sapiens R-HSA-453276	8/85	4.0338163859346514E-5	3.7020024574142206E-4	0	0	7.006381934216986	70.89206156853756	CCNA2;CCNA1;CCNB1;PTTG1;PLK1;CDK1;BUB1B;PSMD1
Golgi Cisternae Pericentriolar Stack Reorganization Homo sapiens R-HSA-162658	4/14	4.3541551497596867E-5	3.9325623495448597E-4	0	0	26.699661016949154	268.1125190026529	CCNB2;CCNB1;PLK1;CDK1
G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615	7/65	5.158626930017763E-5	4.5863417549689173E-4	0	0	8.118859234766179	80.15144883482942	CCNA2;CCNA1;CCNE2;CCNE1;CHEK1;PSMD1;CDC25A
Association of licensing factors with the pre-replicative complex Homo sapiens R-HSA-69298	4/15	5.86774801660591E-5	5.136536340690405E-4	0	0	24.271186440677965	236.48520190026758	CDT1;ORC1;GMNN;CDC6
Phosphorylation of Emi1 Homo sapiens R-HSA-176417	3/6	6.398744365942748E-5	5.516493248820339E-4	0	0	66.54729729729729	642.6355168247022	CCNB1;PLK1;CDK1
APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409	7/74	1.189223711012717E-4	0.0010099526739794566	0	0	7.025046002862401	63.48561907008324	CCNA2;CCNA1;CCNB1;PTTG1;CDK1;BUB1B;PSMD1
MHC class II antigen presentation Homo sapiens R-HSA-2132295	8/103	1.5808317466852598E-4	0.0013227842115645775	0	0	5.673648037619823	49.65797604449886	RACGAP1;KIF4B;KIF4A;KIF23;KIF2C;KIF20A;KIF11;KIF15
G2/M DNA damage checkpoint Homo sapiens R-HSA-69473	7/78	1.6593688868410178E-4	0.0013683781110326654	0	0	6.627918194096083	57.68875725581545	RFC3;BRIP1;CCNB1;EXO1;CHEK1;CDK1;WHSC1
Erythrocytes take up oxygen and release carbon dioxide Homo sapiens R-HSA-1247673	3/8	1.7522015731412344E-4	0.0014242895644533747	0	0	39.924324324324324	345.32413903203826	CA1;SLC4A1;AQP1
Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408	7/79	1.7977268721229754E-4	0.001440713507377427	0	0	6.535530821917808	56.36122411939635	CCNA2;CCNA1;CCNB1;PLK1;CDK1;BUB1B;PSMD1
CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827	6/58	2.2370143474811468E-4	0.0017678627273844062	0	0	7.7378577054344975	65.03822824389833	CDT1;ORC6;ORC1;GMNN;PSMD1;CDC6
The role of GTSE1 in G2/M progression after G2 checkpoint Homo sapiens R-HSA-8852276	6/59	2.4593725863420634E-4	0.0019144702511456214	0	0	7.591474016356495	63.08844454059391	CCNB2;CCNB1;PLK1;CDK1;PSMD1;GTSE1
Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688	8/110	2.4898207132649557E-4	0.0019144702511456214	0	0	5.2823933697190215	43.83398513295572	RACGAP1;KIF4B;KIF4A;KIF23;KIF2C;KIF20A;KIF11;KIF15
Chromosome Maintenance Homo sapiens R-HSA-73886	7/86	3.049159577572756E-4	0.0023132957328518646	0	0	5.954308999479799	48.20295588244027	CENPU;RFC3;PCNA;CENPW;CENPI;POLE2;HJURP
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	7/89	3.7641965590948635E-4	0.002818194529111812	0	0	5.735591379886402	45.22402492886276	CCNA2;CCNA1;TPX2;RFC3;BRIP1;EXO1;CHEK1
CDC6 association with the ORC:origin complex Homo sapiens R-HSA-68689	3/11	4.993452941914173E-4	0.003689967173959954	0	0	24.948902027027028	189.6668605691224	ORC6;ORC1;CDC6
Cyclin E associated events during G1/S transition Homo sapiens R-HSA-69202	6/68	5.340301410452955E-4	0.0038956814135227323	0	0	6.486513266541891	48.87625547592848	CCNA2;CCNA1;CCNE2;CCNE1;PSMD1;CDC25A
Cyclin A:Cdk2-associated events at S phase entry Homo sapiens R-HSA-69656	6/69	5.776544799372779E-4	0.004160574671953306	0	0	6.383227693807899	47.59675850077808	CCNA2;CCNA1;CCNE2;CCNE1;PSMD1;CDC25A
DNA Damage Bypass Homo sapiens R-HSA-73893	5/46	5.993461480021855E-4	0.004262849477665544	0	0	8.154969304795088	60.50719129779137	RFC3;PCNA;KIAA0101;POLE2;DTL
Erythrocytes take up carbon dioxide and release oxygen Homo sapiens R-HSA-1237044	3/12	6.584458697780117E-4	0.0045139240952251644	0	0	22.175675675675677	162.45075602560757	CA1;SLC4A1;AQP1
O2/CO2 exchange in erythrocytes Homo sapiens R-HSA-1480926	3/12	6.584458697780117E-4	0.0045139240952251644	0	0	22.175675675675677	162.45075602560757	CA1;SLC4A1;AQP1
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex Homo sapiens R-HSA-75035	3/12	6.584458697780117E-4	0.0045139240952251644	0	0	22.175675675675677	162.45075602560757	CCNB1;CHEK1;CDK1
AURKA Activation by TPX2 Homo sapiens R-HSA-8854518	6/72	7.252873314400111E-4	0.0049129582332067415	0	0	6.092150170648464	44.039804274322044	PLK4;TPX2;CENPJ;PLK1;CDK1;HMMR
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	4/28	7.552263198309652E-4	0.005055573835103756	0	0	11.116949152542373	79.91411219015872	RFC3;PCNA;POLE2;DTL
Mitotic Telophase/Cytokinesis Homo sapiens R-HSA-68884	3/13	8.46539523799083E-4	0.0056009417330427705	0	0	19.957094594594594	141.18354532070163	PLK1;KIF23;KIF20A
Nuclear Envelope Breakdown Homo sapiens R-HSA-2980766	5/51	9.665560653154985E-4	0.006321498863959984	0	0	7.266711032238983	50.443845743055256	CCNB2;CCNB1;LMNA;PLK1;CDK1
Termination of translesion DNA synthesis Homo sapiens R-HSA-5656169	4/30	9.873962124732382E-4	0.006384414146559915	0	0	10.260756192959583	71.00893905111197	RFC3;PCNA;KIAA0101;POLE2
Depolymerisation of the Nuclear Lamina Homo sapiens R-HSA-4419969	3/15	0.0013172573235798574	0.008421566484459988	0	0	16.629222972972972	110.28839062305443	CCNB1;LMNA;CDK1
Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442	9/179	0.0015325478737849	0.009689108224262312	0	0	3.565496957403651	23.1073570113581	RACGAP1;KIF4B;KIF4A;GOLIM4;KIF23;KIF2C;KIF20A;KIF11;KIF15
RHO GTPases activate CIT Homo sapiens R-HSA-5625900	3/16	0.001603398624974564	0.010025646347368428	0	0	15.349272349272349	98.78223395485969	PRC1;KIF14;CIT
DNA Damage/Telomere Stress Induced Senescence Homo sapiens R-HSA-2559586	5/59	0.0018695651773911986	0.011438522429414968	0	0	6.187641723356009	38.87107097941741	CCNA2;CCNA1;CCNE2;CCNE1;HIST1H1B
SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577	5/59	0.0018695651773911986	0.011438522429414968	0	0	6.187641723356009	38.87107097941741	CCNA2;CCNA1;CCNE2;CCNE1;PSMD1
Metabolism of nucleotides Homo sapiens R-HSA-15869	6/87	0.0019460335305014093	0.011655716619529494	0	0	4.960182025028441	30.961268035193047	UCK2;RRM2;NME4;TK1;TYMS;PFAS
Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	6/87	0.0019460335305014093	0.011655716619529494	0	0	4.960182025028441	30.961268035193047	PLK4;CCNB2;CCNB1;CENPJ;PLK1;CDK1
Regulation of TP53 Activity Homo sapiens R-HSA-5633007	8/151	0.0019967577059166867	0.011834949319443695	0	0	3.759978852762358	23.372895453046905	CCNA2;TPX2;CCNA1;BRIP1;RFC3;EXO1;CHEK1;CDK1
G2 Phase Homo sapiens R-HSA-68911	2/5	0.002162184810492964	0.012600514181443251	0	0	44.215488215488215	271.3343603732352	CCNA2;CCNA1
HDR through Single Strand Annealing (SSA) Homo sapiens R-HSA-5685938	4/37	0.002192356597474309	0.012600514181443251	0	0	8.08135593220339	49.48035026592027	BRIP1;RFC3;RAD51;EXO1
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313	4/37	0.002192356597474309	0.012600514181443251	0	0	8.08135593220339	49.48035026592027	RFC3;PCNA;KIAA0101;POLE2
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest Homo sapiens R-HSA-6804114	3/18	0.00228529743284647	0.013003342392896414	0	0	13.301351351351352	80.88896388863593	CCNB1;PCNA;CDK1
p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580	5/63	0.0025008572246347093	0.013950860400168132	0	0	5.75973492845414	34.507273008423056	CCNA2;CCNA1;CCNE2;CCNE1;PSMD1
p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563	5/63	0.0025008572246347093	0.013950860400168132	0	0	5.75973492845414	34.507273008423056	CCNA2;CCNA1;CCNE2;CCNE1;PSMD1
