Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
alpha-tubulin binding (GO:0043014)	2/31	0.07801174145842542	0.36587630237171337	0	0	4.567978636944154	11.652438122914264	EML4;CDK5R1
methylated histone binding (GO:0035064)	3/68	0.08166991897316614	0.36587630237171337	0	0	3.0617463617463616	7.669887530841718	PHF1;MSL3;KDM7A
beta-tubulin binding (GO:0048487)	2/32	0.08241849239213007	0.36587630237171337	0	0	4.415488215488216	11.020817698947672	EML4;CDK5R1
alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)	1/6	0.08642364783811024	0.36587630237171337	0	0	13.218791946308725	32.366131958684925	ST6GALNAC3
supercoiled DNA binding (GO:0097100)	1/6	0.08642364783811024	0.36587630237171337	0	0	13.218791946308725	32.366131958684925	PSIP1
nucleosomal histone binding (GO:0031493)	1/6	0.08642364783811024	0.36587630237171337	0	0	13.218791946308725	32.366131958684925	EZH1
diphosphotransferase activity (GO:0016778)	1/6	0.08642364783811024	0.36587630237171337	0	0	13.218791946308725	32.366131958684925	TPK1
DNA-methyltransferase activity (GO:0009008)	1/6	0.08642364783811024	0.36587630237171337	0	0	13.218791946308725	32.366131958684925	METTL4
double-stranded methylated DNA binding (GO:0010385)	1/6	0.08642364783811024	0.36587630237171337	0	0	13.218791946308725	32.366131958684925	MECP2
kinase inhibitor activity (GO:0019210)	2/33	0.0868997374326512	0.36587630237171337	0	0	4.272835885739111	10.438539214851616	CDKN1B;SH3BP5
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	23/1149	0.0950317781469708	0.36587630237171337	0	0	1.3747039668442866	3.235426185657538	ZBTB18;ZNF394;ZBTB24;PLAG1;ZBTB38;NLRC5;IKZF1;FOXO1;KLF2;ARNTL;NFKB2;NR3C2;ZNF33A;ZNF506;IRF2;ZNF626;ZNF217;HIVEP2;ZNF354A;ZNF652;IRF9;PPARD;ZNF211
cis-regulatory region sequence-specific DNA binding (GO:0000987)	23/1149	0.0950317781469708	0.36587630237171337	0	0	1.3747039668442866	3.235426185657538	ZBTB18;ZNF394;ZBTB24;PLAG1;ZBTB38;NLRC5;IKZF1;FOXO1;KLF2;ARNTL;NFKB2;NR3C2;ZNF33A;ZNF506;IRF2;ZNF626;ZNF217;HIVEP2;ZNF354A;ZNF652;IRF9;PPARD;ZNF211
double-stranded RNA binding (GO:0003725)	3/73	0.09613282642071934	0.36587630237171337	0	0	2.8423262548262547	6.656797541810992	ZBP1;DDX58;DDX60
1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)	1/7	0.10008568948968981	0.36587630237171337	0	0	11.015100671140939	25.353771861357927	PIK3CD
sphingosine N-acyltransferase activity (GO:0050291)	1/7	0.10008568948968981	0.36587630237171337	0	0	11.015100671140939	25.353771861357927	CERS4
sphingosine-1-phosphate phosphatase activity (GO:0042392)	1/7	0.10008568948968981	0.36587630237171337	0	0	11.015100671140939	25.353771861357927	SGPP1
long-chain fatty acid binding (GO:0036041)	1/7	0.10008568948968981	0.36587630237171337	0	0	11.015100671140939	25.353771861357927	PPARD
beta-1,3-galactosyltransferase activity (GO:0048531)	1/7	0.10008568948968981	0.36587630237171337	0	0	11.015100671140939	25.353771861357927	B3GALT4
phosphatidic acid transfer activity (GO:1990050)	1/7	0.10008568948968981	0.36587630237171337	0	0	11.015100671140939	25.353771861357927	PITPNC1
double-stranded DNA binding (GO:0003690)	14/651	0.11153788924705173	0.36587630237171337	0	0	1.4701368806631965	3.2245849027435676	ZBP1;ZBTB18;IFIT5;PSIP1;DDX60;KLF2;ARNTL;NFKB2;NR3C2;MECP2;AIM2;IRF2;IRF9;PPARD
protein phosphatase binding (GO:0019903)	4/123	0.11298410323312426	0.36587630237171337	0	0	2.231249109813417	4.865256867555053	CDKN1B;JAK3;FOXO1;JAK1
inositol hexakisphosphate kinase activity (GO:0000828)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	ITPKB
aldehyde-lyase activity (GO:0016832)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	ALDOC
aryl hydrocarbon receptor binding (GO:0017162)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	ARNTL
U1 snRNA binding (GO:0030619)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	ISG20
calcium-dependent protein kinase activity (GO:0010857)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	MKNK2
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	MKNK2
CD4 receptor binding (GO:0042609)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	IL16
cyclin-dependent protein serine/threonine kinase activator activity (GO:0061575)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	CDK5R1
poly(G) binding (GO:0034046)	1/8	0.11354409711364633	0.36587630237171337	0	0	9.441035474592521	20.53957686999917	ATXN1
phosphatidylinositol-3-phosphate binding (GO:0032266)	2/39	0.11517808954694927	0.36587630237171337	0	0	3.578851578851579	7.734885107726779	SNX20;TECPR1
cysteine-type endopeptidase inhibitor activity (GO:0004869)	2/40	0.12009562371007661	0.36587630237171337	0	0	3.484494063441432	7.385270141796498	TNFAIP8;SERPINB9
small GTPase binding (GO:0031267)	5/175	0.122513644684175	0.36587630237171337	0	0	1.9538815526210485	4.102238543860022	EHD1;FGD3;CDKL5;EXOC8;RAB11FIP4
activin-activated receptor activity (GO:0017002)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	TGFBR2
single-stranded DNA exodeoxyribonuclease activity (GO:0008297)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	ISG20
tumor necrosis factor-activated receptor activity (GO:0005031)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	TNFRSF14
type I transforming growth factor beta receptor binding (GO:0034713)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	TGFBR2
U3 snoRNA binding (GO:0034511)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	ISG20
cAMP response element binding protein binding (GO:0008140)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	CRTC2
natural killer cell lectin-like receptor binding (GO:0046703)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	CLEC2D
phosphatidylinositol transfer activity (GO:0008526)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	PITPNC1
potassium:chloride symporter activity (GO:0015379)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	SLC12A9
growth hormone receptor binding (GO:0005131)	1/9	0.1268018954068032	0.36587630237171337	0	0	8.260486577181208	17.058972772651494	JAK1
protein kinase inhibitor activity (GO:0004860)	2/43	0.13514410349384076	0.37772793499374746	0	0	3.2290383509895704	6.462641388638697	CDKN1B;SH3BP5
histone demethylase activity (H3-K36 specific) (GO:0051864)	1/10	0.13986206452524058	0.37772793499374746	0	0	7.342281879194631	14.442992371926008	KDM7A
store-operated calcium channel activity (GO:0015279)	1/10	0.13986206452524058	0.37772793499374746	0	0	7.342281879194631	14.442992371926008	STIM2
cation:chloride symporter activity (GO:0015377)	1/10	0.13986206452524058	0.37772793499374746	0	0	7.342281879194631	14.442992371926008	SLC12A9
G-rich strand telomeric DNA binding (GO:0098505)	1/10	0.13986206452524058	0.37772793499374746	0	0	7.342281879194631	14.442992371926008	CTC1
H4 histone acetyltransferase activity (GO:0010485)	1/10	0.13986206452524058	0.37772793499374746	0	0	7.342281879194631	14.442992371926008	MSL3
histone methyltransferase binding (GO:1990226)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	PHF1
3'-5'-exodeoxyribonuclease activity (GO:0008296)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	ISG20
intracellular ligand-gated ion channel activity (GO:0005217)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	RASA3
Toll-like receptor binding (GO:0035325)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	TIRAP
mitogen-activated protein kinase kinase kinase binding (GO:0031435)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	STK38
UDP-galactosyltransferase activity (GO:0035250)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	B3GALT4
GABA receptor binding (GO:0050811)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	PLCL2
protein serine/threonine phosphatase inhibitor activity (GO:0004865)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	PPP1R2
quaternary ammonium group transmembrane transporter activity (GO:0015651)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	SLC25A45
racemase and epimerase activity, acting on carbohydrates and derivatives (GO:0016857)	1/11	0.15272754050288706	0.37772793499374746	0	0	6.6077181208053695	12.416561310898693	GALM
acetylglucosaminyltransferase activity (GO:0008375)	2/48	0.16106223726044563	0.39481628071808356	0	0	2.877323964280486	5.253891188942254	EXT1;B3GALT4
single-stranded telomeric DNA binding (GO:0043047)	1/12	0.16540121597909763	0.39496669677767277	0	0	6.006711409395973	10.80836325155149	CTC1
transforming growth factor beta-activated receptor activity (GO:0005024)	1/12	0.16540121597909763	0.39496669677767277	0	0	6.006711409395973	10.80836325155149	TGFBR2
death receptor activity (GO:0005035)	1/12	0.16540121597909763	0.39496669677767277	0	0	6.006711409395973	10.80836325155149	TNFRSF14
histone demethylase activity (H3-K9 specific) (GO:0032454)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	KDM7A
RNA 7-methylguanosine cap binding (GO:0000340)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	CYFIP2
insulin-like growth factor I binding (GO:0031994)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	IGF1R
SUMO binding (GO:0032183)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	RNF111
phosphatidylinositol phosphate kinase activity (GO:0016307)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	PIK3CD
protein phosphatase activator activity (GO:0072542)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	PPP2R5C
GDP-dissociation inhibitor activity (GO:0005092)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	RGS14
GTPase inhibitor activity (GO:0005095)	1/13	0.17788594076837258	0.39609859200476766	0	0	5.505872483221476	9.50650944374009	CDC42SE1
protein kinase regulator activity (GO:0019887)	3/98	0.18109830272967906	0.39609859200476766	0	0	2.091678520625889	3.5740830618901747	CDKN1B;SH3BP5;CDK5R1
GTPase binding (GO:0051020)	5/201	0.18343497484414628	0.39609859200476766	0	0	1.692437178953214	2.8701958085152794	EHD1;FGD3;CDKL5;EXOC8;RAB11FIP4
phosphoric ester hydrolase activity (GO:0042578)	2/53	0.18778142671234255	0.39609859200476766	0	0	2.594573182808477	4.339362977770477	PRUNE1;GDPD3
lipid phosphatase activity (GO:0042577)	1/14	0.19018452251492454	0.39609859200476766	0	0	5.082085699535364	8.435045137136205	SGPP1
arylsulfatase activity (GO:0004065)	1/14	0.19018452251492454	0.39609859200476766	0	0	5.082085699535364	8.435045137136205	ARSG
MAP kinase activity (GO:0004707)	1/14	0.19018452251492454	0.39609859200476766	0	0	5.082085699535364	8.435045137136205	MAPK13
phosphatase activator activity (GO:0019211)	1/14	0.19018452251492454	0.39609859200476766	0	0	5.082085699535364	8.435045137136205	PPP2R5C
phosphatidylglycerol binding (GO:1901611)	1/14	0.19018452251492454	0.39609859200476766	0	0	5.082085699535364	8.435045137136205	PITPNC1
protein kinase C activity (GO:0004697)	1/14	0.19018452251492454	0.39609859200476766	0	0	5.082085699535364	8.435045137136205	PRKCZ
insulin-like growth factor binding (GO:0005520)	1/15	0.2022997273098865	0.41818674973760117	0	0	4.7188398849472675	7.540729177101283	IGF1R
1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)	1/16	0.21423428030406122	0.43315982222062016	0	0	4.404026845637584	6.78521851907806	PIK3R5
tropomyosin binding (GO:0005523)	1/16	0.21423428030406122	0.43315982222062016	0	0	4.404026845637584	6.78521851907806	TMOD2
organic cation transmembrane transporter activity (GO:0015101)	1/16	0.21423428030406122	0.43315982222062016	0	0	4.404026845637584	6.78521851907806	SLC44A2
sulfuric ester hydrolase activity (GO:0008484)	1/17	0.22599086627348913	0.44396787204082616	0	0	4.128565436241611	6.140253101071745	ARSG
transmembrane-ephrin receptor activity (GO:0005005)	1/17	0.22599086627348913	0.44396787204082616	0	0	4.128565436241611	6.140253101071745	EPHA4
calcium-release channel activity (GO:0015278)	1/17	0.22599086627348913	0.44396787204082616	0	0	4.128565436241611	6.140253101071745	RASA3
ephrin receptor activity (GO:0005003)	1/17	0.22599086627348913	0.44396787204082616	0	0	4.128565436241611	6.140253101071745	EPHA4
syntaxin binding (GO:0019905)	2/62	0.2371122752556645	0.45384469010249884	0	0	2.2043771043771043	3.17258695528186	VAMP2;BAIAP3
transforming growth factor beta receptor binding (GO:0005160)	1/18	0.23757213019805895	0.45384469010249884	0	0	3.885511251480458	5.584583136164629	TGFBR2
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	1/18	0.23757213019805895	0.45384469010249884	0	0	3.885511251480458	5.584583136164629	TGFBR2
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	1/18	0.23757213019805895	0.45384469010249884	0	0	3.885511251480458	5.584583136164629	PECR
phosphatase binding (GO:0019902)	3/114	0.24307805756760256	0.459784318718443	0	0	1.7887143900657414	2.529908734624691	CDKN1B;JAK3;JAK1
RNA methyltransferase activity (GO:0008173)	1/19	0.24898067800637708	0.459784318718443	0	0	3.6694630872483223	5.101948028156397	METTL4
ligand-gated calcium channel activity (GO:0099604)	1/19	0.24898067800637708	0.459784318718443	0	0	3.6694630872483223	5.101948028156397	RASA3
phosphatidic acid binding (GO:0070300)	1/19	0.24898067800637708	0.459784318718443	0	0	3.6694630872483223	5.101948028156397	PITPNC1
phosphatidylinositol 3-kinase regulator activity (GO:0035014)	1/19	0.24898067800637708	0.459784318718443	0	0	3.6694630872483223	5.101948028156397	PIK3R5
protease binding (GO:0002020)	3/118	0.25910363205948644	0.47111558357718986	0	0	1.7261457109283196	2.3312066880791815	THAP5;SELL;SERPINB9
transcription coactivator binding (GO:0001223)	1/20	0.26021907684949475	0.47111558357718986	0	0	3.4761568350406216	4.679711480884057	PPARD
zinc ion transmembrane transporter activity (GO:0005385)	1/20	0.26021907684949475	0.47111558357718986	0	0	3.4761568350406216	4.679711480884057	SLC30A4
hormone receptor binding (GO:0051427)	1/21	0.2712898560149245	0.4726244661392081	0	0	3.302181208053691	4.307918119032611	JAK1
sialyltransferase activity (GO:0008373)	1/21	0.2712898560149245	0.4726244661392081	0	0	3.302181208053691	4.307918119032611	ST6GALNAC3
lysophospholipase activity (GO:0004622)	1/21	0.2712898560149245	0.4726244661392081	0	0	3.302181208053691	4.307918119032611	GDPD3
N-acetyltransferase activity (GO:0008080)	1/21	0.2712898560149245	0.4726244661392081	0	0	3.302181208053691	4.307918119032611	KAT2B
DNA-directed DNA polymerase activity (GO:0003887)	1/21	0.2712898560149245	0.4726244661392081	0	0	3.302181208053691	4.307918119032611	POLD4
pyridoxal phosphate binding (GO:0030170)	1/21	0.2712898560149245	0.4726244661392081	0	0	3.302181208053691	4.307918119032611	PYGM
syntaxin-1 binding (GO:0017075)	1/22	0.2821955072121823	0.47663509449862496	0	0	3.1447746883988494	3.9786279249163594	VAMP2
mRNA 3'-UTR AU-rich region binding (GO:0035925)	1/22	0.2821955072121823	0.47663509449862496	0	0	3.1447746883988494	3.9786279249163594	ZFP36L1
DNA polymerase activity (GO:0034061)	1/22	0.2821955072121823	0.47663509449862496	0	0	3.1447746883988494	3.9786279249163594	POLD4
phospholipid transfer activity (GO:0120014)	1/22	0.2821955072121823	0.47663509449862496	0	0	3.1447746883988494	3.9786279249163594	PITPNC1
GABA receptor activity (GO:0016917)	1/22	0.2821955072121823	0.47663509449862496	0	0	3.1447746883988494	3.9786279249163594	GABBR1
N-methyltransferase activity (GO:0008170)	1/23	0.292938485298911	0.49178157835029296	0	0	3.001677852348993	3.685437974142186	TRMO
transforming growth factor beta binding (GO:0050431)	1/24	0.303521208748248	0.4974874249897319	0	0	2.8710242194339073	3.423133059074421	TGFBR2
calmodulin-dependent protein kinase activity (GO:0004683)	1/24	0.303521208748248	0.4974874249897319	0	0	2.8710242194339073	3.423133059074421	MKNK2
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/24	0.303521208748248	0.4974874249897319	0	0	2.8710242194339073	3.423133059074421	ITPKB
protein phosphatase 2A binding (GO:0051721)	1/24	0.303521208748248	0.4974874249897319	0	0	2.8710242194339073	3.423133059074421	FOXO1
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	2/75	0.30914483748559407	0.5037242351971151	0	0	1.8106175914395093	2.1255661603588765	SNX20;TIRAP
tubulin binding (GO:0015631)	6/307	0.311339734089896	0.5043339552216445	0	0	1.3198326397786673	1.5400738652869435	EML4;RGS14;MX1;PRUNE1;KIF21B;CDK5R1
acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	2/76	0.31465481398581246	0.5067406015934305	0	0	1.786058786058786	2.06518239145238	CERS4;KAT2B
acetylgalactosaminyltransferase activity (GO:0008376)	1/27	0.33433150140290097	0.5322403786701355	0	0	2.5393649974186885	2.78218481504102	B3GALT4
