Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BFGF-MCF7	2/138	0.26952620239941405	0.4826876346734748	0	0	1.9996957403651117	2.6217804231112387	BTG2;SERPINB9
IL6-SKBR3	2/144	0.28585703862693307	0.4826876346734748	0	0	1.914618746964546	2.3976070929732693	BTG2;PSMB9
BTC-BT20	2/144	0.28585703862693307	0.4826876346734748	0	0	1.914618746964546	2.3976070929732693	BTG1;STK17A
FGF1-HS578T	2/146	0.2912942547829524	0.4826876346734748	0	0	1.8878352490421455	2.328496278594167	BTG2;SMAGP
TGFA-SKBR3	2/149	0.29944044556481947	0.4826876346734748	0	0	1.849026507154586	2.229629619330489	BTG2;STK17A
BTC-SKBR3	2/151	0.3048633479336851	0.4826876346734748	0	0	1.8240222170793798	2.1667407471040097	BTG2;STK17A
TGFA-HS578T	2/152	0.30757206527400915	0.4826876346734748	0	0	1.8117701149425287	2.136160054342986	BTG2;STK17A
BFGF-HS578T	2/155	0.3156858658671459	0.4826876346734748	0	0	1.7759747577191796	2.0477124910794906	STK17A;SMAGP
EPG-BT20	2/157	0.3210836295685943	0.4826876346734748	0	0	1.752880978865406	1.9913668542709626	STK17A;IGF1R
HGF-MCF7	2/159	0.3264712092126823	0.4826876346734748	0	0	1.7303755765429387	1.9370058050355161	EXT1;AIM2
PDGFBB-HS578T	2/159	0.3264712092126823	0.4826876346734748	0	0	1.7303755765429387	1.9370058050355161	BTG2;STK17A
HGF-HS578T	2/160	0.32916091147173737	0.4826876346734748	0	0	1.7193365342645133	1.9105414660812874	BTG2;STK17A
MSP-HS578T	2/161	0.33184774883801393	0.4826876346734748	0	0	1.708436347863804	1.8845402634383746	ATM;LRIF1
GAS6-MCF7	2/167	0.34790296898294665	0.4970042414042095	0	0	1.6458098223615465	1.7376981214758285	EXT1;PIK3CD
IL17-BT20	1/132	0.6235597501724592	0.7345565999865535	0	0	1.0311617693192512	0.48702872489712784	AIM2
GDNF-MCF7	1/142	0.6505084715066008	0.7345565999865535	0	0	0.9575439619158651	0.411744820994069	BTG2
FGF1-MCF7	1/145	0.6582129088526799	0.7345565999865535	0	0	0.9374524353120244	0.3920677605862604	STK17A
EGF-MCF7	1/146	0.6607433800086452	0.7345565999865535	0	0	0.9309400094473311	0.3857719926157113	KLF2
MCSF-MCF7	1/148	0.665748633300573	0.7345565999865535	0	0	0.9181809710185445	0.3735555991862453	CYFIP2
KGF-MCF7	1/149	0.6682236863449982	0.7345565999865535	0	0	0.9119307663828212	0.36762874884351626	STK17A
IL17-MCF7	1/149	0.6682236863449982	0.7345565999865535	0	0	0.9119307663828212	0.36762874884351626	KLF2
PDGFBB-BT20	1/151	0.6731193146698005	0.7345565999865535	0	0	0.8996803652968036	0.3561228876918185	TBL1X
BTC-HS578T	1/154	0.680328543391919	0.7345565999865535	0	0	0.8819052735249351	0.3396917841917205	STK17A
PDGFBB-SKBR3	1/155	0.6826963506241392	0.7345565999865535	0	0	0.87613413983277	0.33442486952539313	RASGRP1
BTC-MCF7	1/155	0.6826963506241392	0.7345565999865535	0	0	0.87613413983277	0.33442486952539313	STK17A
IL4-MCF7	1/156	0.685046737816987	0.7345565999865535	0	0	0.870437472381794	0.3292588269081795	SCML1
EGF-MDAMB231	1/156	0.685046737816987	0.7345565999865535	0	0	0.870437472381794	0.3292588269081795	AIM2
IL6-MCF7	1/157	0.6873798322895927	0.7345565999865535	0	0	0.8648138391289076	0.32419125400944776	PPP1R13B
EGF-BT20	1/157	0.6873798322895927	0.7345565999865535	0	0	0.8648138391289076	0.32419125400944776	STK17A
GAS6-HS578T	1/159	0.691994647548081	0.7345565999865535	0	0	0.8537801283162822	0.3143422559516898	NFKB2
HRG-MCF7	1/160	0.6942766183623807	0.7345565999865535	0	0	0.8483673645214095	0.30955636660969704	STK17A
BTC-MDAMB231	1/160	0.6942766183623807	0.7345565999865535	0	0	0.8483673645214095	0.30955636660969704	BTG1
AR-BT20	1/162	0.6987903043694385	0.7345565999865535	0	0	0.8377435548370629	0.3002511231529816	STK17A
GAS6-BT20	1/164	0.7032377968656874	0.7345565999865535	0	0	0.8273804521388352	0.2912877144220674	KLF2
EPR-BT20	1/166	0.707620059859019	0.7345565999865535	0	0	0.8172685761726858	0.28265067633680035	STK17A
EPR-MCF10A	1/170	0.7161926849868898	0.7345565999865535	0	0	0.7977628272675691	0.2662980463329165	KLF2
MCSF-HS578T	1/175	0.7265581877305756	0.7357551268157728	0	0	0.7746417886946938	0.24744902127223165	CD48
IGF2-SKBR3	1/182	0.7404410959512724	0.7404410959512724	0	0	0.7444183758419738	0.2237045666862842	AIM2
