Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
JUND (human)	28/1380	0.06187729225643115	0.9999888735286434	0	0	1.4022467739470295	3.9018946948012556	FLT3;DSCC1;CLU;AQP1;RAD51AP1;SPTA1;KIAA1524;CA1;RACGAP1;PTTG1;MYB;MAP7;CD34;EIF5AL1;GUCY1A3;FANCI;RFC3;CDKN2C;RRM2;AKR1C3;ANLN;RCN1;NRG4;PRC1;DEPDC1;MNS1;TNFRSF21;RNF220
KLF5 (human)	29/1445	0.06482043027773245	0.9999888735286434	0	0	1.3869664155681105	3.7949265812684003	PCNA;NPR3;TYMS;PFAS;LRP8;GNA15;SLC22A16;MYB;BSG;RAD54L;WHSC1;VAT1;CPT1A;STIL;RRM2;XRCC2;PRSS57;TEX2;ATP1B1;HNRNPAB;RAD51;TEC;CCNE2;ESPL1;CCNE1;CENPJ;RAB13;BIRC5;EZH2
ZFHX3 (human)	30/1504	0.06498409959629718	0.9999888735286434	0	0	1.379071186816845	3.7698464561603946	TOP2A;SCARB1;PCNA;KIF14;MLC1;HMGB3;KIF15;ORC1;BSG;TK1;CLSPN;WHSC1;CD34;VAT1;PRELID2;POLQ;HSPA5;SPAG5;XRCC2;AKR1C3;DNAJC12;AZU1;ASPM;RFX8;RAD51;POLE2;KIF20A;SLC27A2;MCM2;ITGA9
E2F1 (human)	74/4207	0.06673473143280857	0.9999888735286434	0	0	1.2388439927951178	3.353587544658932	SCARB1;STEAP3;BUB1B;KIF11;SMC4;CLU;CHEK1;MYB;STMN1;BSG;RAVER2;NUF2;NUSAP1;TK1;WHSC1;DLGAP5;CEP55;FADS1;HIST1H1B;H2AFY;CLEC11A;CMBL;TEX2;ATP1B1;CDC25A;CCNA1;DEPDC1B;CCNE2;CCNE1;KIT;TCP1;KIF2C;KIF20A;B4GALT6;DTL;PCNA;UHRF1;CDCA5;NPR3;CDCA7;TTK;GATA2;STIP1;GNA15;ORC1;KDELC1;MAP7;MLEC;HIST1H3H;PCBD1;CLSPN;IGF2BP2;MPDU1;E2F8;GINS1;CDT1;STIL;CDKN2C;FAM46A;ATAD2;AKR1C3;DNAJC12;CDC6;CENPF;CDK6;RAD51;TEC;STAR;CENPI;WT1;CENPJ;MAFG;LRP12;EZH2
NFYB (human)	2/30	0.07368275891436864	0.9999888735286434	0	0	4.731361231361231	12.339325949211295	TOP2A;CDK1
MEF2A (human)	51/2800	0.07609183213451173	0.9999888735286434	0	0	1.2681326934134407	3.266474390114447	C11ORF74;PIWIL4;TFRC;GMNN;KIF14;MKI67;RXFP1;DEPTOR;CHEK1;STMN1;RAVER2;RCC1;WHSC1;HIST1H1B;GUCY1A3;RFC3;H2AFY;IL18;SEPP1;CCNA2;ASPM;CCNA1;CRISPLD1;TCP1;DTL;TNFRSF21;FAM72A;TTK;RAD51AP1;KIAA1524;BRIP1;P2RY1;PLTP;E2F7;GINS1;POLQ;ATP8B4;STIL;ATAD2;PLEKHA5;DNAJC12;TPX2;CCDC88A;DIAPH3;SCCPDH;CDK6;KIF4B;PRC1;CDK1;ATP13A3;EZH2
NR5A2 (human)	67/3815	0.08212438897283521	0.9999888735286434	0	0	1.2292199517903801	3.0724601518792767	STEAP3;TFRC;GRIK5;GMNN;KIF14;HMGB3;SLC4A1;BRCA2;FOXM1;SMC4;CLU;FADS2;DEPTOR;CHEK1;BSG;NUSAP1;DNMT3B;WHSC1;WDHD1;TPM4;H2AFY;CLEC11A;SLC39A11;EMP1;EPDR1;NME4;KCTD3;PTGR1;SEPP1;CIT;RFX8;TFR2;KIT;ERG;MCM2;NFIX;CDCA5;NPR3;CDCA7;SLC1A3;LRP8;NCAPH;CCNB2;ORC6;CDC45;RACGAP1;RAD54L;HIST1H3H;CLSPN;PLTP;MPDU1;GINS1;B3GALNT1;ATP8B4;HSPA5;ERLIN1;FANCA;AZU1;CDC6;ANLN;UCK2;CAPN11;LOC81691;DIAPH3;STAR;WT1;MAFG
TP53 (mouse)	25/1266	0.09471460152144677	0.9999888735286434	0	0	1.3572172194545251	3.1988077612391708	SLC4A1;KIF11;PFAS;CCNB2;CCNB1;CHAF1A;BSG;NUSAP1;KPNA2;ELANE;PRELID2;STIL;GPT2;IL18;DNAJC12;KIF23;NME4;HNRNPAB;ZWINT;TPX2;KIFC1;CDK1;PRTN3;SPC25;MCM2
TBP (human)	45/2486	0.09978475198859552	0.9999888735286434	0	0	1.2527136484014878	2.887179120005367	PIWIL4;GMNN;BUB1B;HMMR;SMC4;RAD51AP1;KIAA1524;BRIP1;CHAF1B;CA1;DEPTOR;CDC45;CHEK1;MYB;HIST1H3H;PCBD1;WHSC1;KPNA2;PLK4;GUCY1A3;POLQ;CPT1A;CDKN2C;GPT2;ERLIN1;IL18;AKR1C3;PLEKHA5;C1ORF186;GGH;PTH2R;KCTD3;SHCBP1;DHFR;CCNA2;CCDC88A;IGSF10;ASPM;DIAPH3;CDK6;CRISPLD1;KIFC1;MSRB3;TRIP13;ERG
STAT1 (human)	31/1667	0.12153370427352946	0.9999888735286434	0	0	1.2772666313907237	2.6919207278178985	STEAP3;PIWIL4;SMC4;CHAF1B;CDC45;BTBD3;MYB;STMN1;BSG;RAVER2;NT5DC3;RAD54L;PCBD1;KPNA2;TPM4;CLEC11A;PRG2;IL18;SEPP1;SHCBP1;ANLN;CCDC88A;UCK2;RAD51;CENPJ;POLE2;KIT;CDK1;SLC27A2;MCM2;FAM72A
SMAD3 (human)	2/43	0.13514410349384076	0.9999888735286434	0	0	3.2290383509895704	6.462641388638697	TWSG1;MKI67
LEF1 (human)	78/4658	0.13957922298744085	0.9999888735286434	0	0	1.1652453120986386	2.2945112656904656	C11ORF74;STEAP3;GRIK5;GMNN;GOLIM4;HMGB3;MCM10;KIF11;HBD;RXFP1;MPO;AQP1;IQCJ-SCHIP1;FADS2;SCML2;DEPTOR;PLAU;MYB;STMN1;BSG;NUF2;DNMT3B;RCC1;CD34;CEP55;CPT1A;H2AFY;CKAP2L;IL18;SLC39A11;EMP1;PTH2R;KCTD3;PTGR1;ATP1B1;SEPP1;TOM1L1;SLC7A5;CCNA1;DEPDC1B;CRISPLD1;KIFC1;TCP1;ERG;SLC27A2;TNFRSF21;SUCNR1;UHRF1;NCAPG;TYMS;TFPI;IQGAP3;LRP8;STIP1;ORC6;BTBD3;MAP7;NRIP3;CYTL1;CLSPN;B3GALNT1;PRELID2;ATP8B4;TIE1;SHCBP1;ZWINT;DHFR;ANLN;CCDC88A;UCK2;CAPN11;LOC81691;DIAPH3;TEC;WT1;MAFG;HDGF;RNF220
TFAP2C (human)	27/1485	0.16870445209833893	0.9999888735286434	0	0	1.2420343137254901	2.2103328336919175	ARHGAP11A;DSCC1;NCAPG;MKI67;LTBP1;LRP8;CDC45;RAVER2;LMNA;DNMT3B;NRIP3;MPDU1;EIF5AL1;CDT1;B3GALNT1;CPT1A;H2AFY;CLEC11A;SLC39A11;TEX2;HNRNPAB;CDC25A;ANLN;TWSG1;BIRC5;TRIP13;SPC25
TCF4 (human)	70/4210	0.1737334227622114	0.9999888735286434	0	0	1.1489462692234669	2.0109239142024813	C11ORF74;TFRC;FLT3;GRIK5;BUB1B;HMGB3;RXFP1;FADS2;EXO1;DNMT3B;PSMD1;WHSC1;HIST1H1B;CPT1A;H2AFY;CKAP2L;MAMDC2;IL18;SLC39A11;KIF23;PTH2R;CMBL;KCTD3;SEPP1;CIT;TOM1L1;CCNA1;DEPDC1B;TWSG1;MELK;KIFC1;ERG;MNS1;TNFRSF21;ITGA9;PCNA;CDCA4;NCAPG;SLC1A3;HMMR;SPTA1;CCNB2;KDELC1;ERI2;BTBD3;MAP7;CYTL1;PCBD1;E2F7;GINS1;B3GALNT1;ATP8B4;CENPW;TIE1;AKR1C3;PLEKHA5;FANCA;GGH;SHCBP1;ZWINT;TPX2;CCDC88A;CAPN11;DIAPH3;TEC;KIF4B;MAFG;POLE2;MSRB3;HDGF
UBTF (human)	27/1493	0.17568915287031017	0.9999888735286434	0	0	1.2347148102078485	2.1472172364205915	ARHGAP11A;STEAP3;CDCA5;MKI67;CLU;NCAPH;SELENBP1;CDC45;PLAU;EXO1;RAVER2;EIF5AL1;FANCI;FAM46A;KIF23;CIT;CCNA1;UCK2;RCN1;ESPL1;TFR2;CCNE1;MAFG;MSRB3;TRIP13;B4GALT6;LRP12
ESR2 (mouse)	2/51	0.17701447866484646	0.9999888735286434	0	0	2.7007489864632723	4.676411011195136	LMNA;GTSE1
HNF4A (human)	37/2127	0.18562222548427945	0.9999888735286434	0	0	1.1899758939333065	2.0039690469213385	C11ORF74;PCNA;SUCNR1;TROAP;CDCA7;TYMS;MPO;CDC45;SLC22A16;MRC1;MLEC;PCBD1;WHSC1;PLTP;GINS1;CDT1;PRG2;SLC39A11;PLEKHA5;DNAJC12;PRSS57;AZU1;CDC6;SEPP1;CCDC88A;SLC7A5;CAPN11;CDK6;KIF4B;NRG4;KIF4A;MSRB3;HDGF;SPC24;LRP12;EZH2;MCM2
ESR1 (human)	27/1513	0.19382823257323656	0.9999888735286434	0	0	1.216760846330457	1.9964404037044239	TFRC;NPR3;TYMS;SMC4;PFAS;NCAPH;SCML2;DEPTOR;PSMD1;TK1;CLSPN;PLTP;VAT1;CDT1;PRELID2;CLEC11A;PRSS57;ASPM;RAD51;STAR;CCNE2;KIAA0101;KIF4A;POLE2;MCM4;SPC24;EZH2
ATF2 (human)	27/1517	0.19756960576217134	0.9999888735286434	0	0	1.213227891827872	1.9674483872300217	MLC1;NCAPG;GATA2;CLU;LRP8;CDC45;PLAU;NUF2;MAP7;RCC1;RAD54L;WHSC1;FANCI;WDHD1;ZNF660;CENPW;H2AFY;KIF23;SEPP1;SHCBP1;UCK2;DIAPH3;CENPI;WT1;MSRB3;KIF20A;EZH2
CBEPB (human)	44/2598	0.20752260802490832	0.9999888735286434	0	0	1.15845655411734	1.8216902976669598	C11ORF74;TFRC;FLT3;GMNN;KIF14;HMGB3;TTK;FOXM1;LTBP1;RAD51AP1;SPTA1;IQCJ-SCHIP1;KIAA1524;DEPTOR;ORC1;RAVER2;MRC1;P2RY1;PCBD1;KPNA2;GTSE1;SOX4;CDT1;B3GALNT1;XRCC2;PLEKHA5;IFT122;PTH2R;ESCO2;CDC6;ATP1B1;SEPP1;CCNA2;TPX2;IGSF10;CDK6;CRISPLD1;KIFC1;DEPDC1;CDK1;HDGF;SLC27A2;SPC24;SPC25
EIF4EBP1 (human)	5/212	0.21204183879566338	0.9999888735286434	0	0	1.6015971606033719	2.4840318244048554	GNA15;SCCPDH;PLEKHA5;CLSPN;ZWINT
NRF1 (human)	24/1356	0.222812899923909	0.9999888735286434	0	0	1.2035380835380836	1.8070196077346425	CDT1;PCNA;CDCA4;UHRF1;XRCC2;GMNN;FANCA;HMMR;SMC4;NCAPH;ZWINT;ANLN;FADS2;CENPF;CCNB1;ORC6;MAFG;BSG;CDK1;MCM4;DTL;SPC24;EZH2;MCM2
STAT3 (human)	46/2759	0.2332387809286434	0.9999888735286434	0	0	1.138491438528298	1.6572934931499397	C11ORF74;STEAP3;PCNA;NPR3;MLC1;SLC1A3;CLU;LTBP1;AQP1;ORC6;PLAU;EXO1;P2RY1;MAP7;NRIP3;PCBD1;KPNA2;PLK4;GINS1;GUCY1A3;B3GALNT1;ATP8B4;STIL;TPM4;HSPA5;H2AFY;CKAP2L;TIE1;IL18;FANCA;EMP1;ESCO2;SEPP1;SHCBP1;TOM1L1;CCNA2;RFX8;UCK2;RCN1;CDK6;RAD51;KIF4B;BIRC5;KIF2C;HDGF;KIF20A
ZBTB16 (human)	27/1572	0.2525856242601686	0.9999888735286434	0	0	1.166504854368932	1.6051164908697164	FLT3;MLC1;LPAR4;LRP8;ORC1;EXO1;NUF2;PCBD1;CLSPN;WHSC1;KPNA2;GINS1;PRELID2;STIL;IL18;DNAJC12;PTGR1;CCNA2;UCK2;CENPF;CAPN11;KIF4B;CDK1;BIRC5;HDGF;TNFRSF21;EZH2
JUN (mouse)	29/1699	0.2532894537571025	0.9999888735286434	0	0	1.159678420935906	1.5924963359811752	SCARB1;UHRF1;TROAP;SLC4A1;TTK;GATA2;BRCA2;TFPI;LTBP1;NCAPH;IQCJ-SCHIP1;MTHFD1L;NRIP3;CYTL1;GUSB;HIST1H1B;PLK4;CENPW;COL24A1;IFT122;ZWINT;CCNA2;SLC7A5;MEIS1;ESPL1;WT1;FSCN1;DTL;FAM72A
FOXA1 (mouse)	29/1705	0.25944439078587384	0.9999888735286434	0	0	1.1551423141518606	1.5585329035456206	PCNA;KIF11;TM7SF3;KIF15;FADS2;SLC22A16;PTTG1;BTBD3;BSG;LMNA;NUSAP1;GTSE1;ELANE;DLGAP5;B3GALNT1;PRELID2;NME4;CDC6;SHCBP1;CDC25A;CCDC88A;MELK;SCCPDH;STAR;CENPI;PRC1;KIT;RAB13;KIF2C
KLF13 (human)	25/1453	0.2602640623987129	0.9999888735286434	0	0	1.1675381831564742	1.571574740759001	CDCA2;PCNA;GRIK5;MLC1;IQGAP3;SELENBP1;RAVER2;LMNA;NT5DC3;IGF2BP2;HIST1H1B;PRELID2;H2AFY;CKAP2L;TIE1;MAMDC2;EPDR1;ESCO2;ANLN;SCCPDH;CDK6;TFR2;CENPI;WT1;KIT
NR3C1 (human)	27/1590	0.2719104144522556	0.9999888735286434	0	0	1.1519278536750592	1.500135629748889	PIWIL4;GRIK5;MLC1;SLC4A1;RXFP1;LTBP1;EXO1;NUF2;DNMT3B;CYTL1;MPDU1;GUCY1A3;CKAP2L;ERLIN1;IL18;SLC39A11;C1ORF186;KIF23;PTH2R;ATP1B1;CENPF;CAPN11;MAFG;FSCN1;ERG;SLC27A2;LRP12
RELB (human)	25/1469	0.2783241939715943	0.9999888735286434	0	0	1.1535904927512788	1.4754061090463975	C11ORF74;STEAP3;NFIX;UHRF1;TROAP;MLC1;SLC1A3;GATA2;NCAPH;MAP7;CLSPN;KPNA2;MPDU1;CDT1;MAMDC2;IL18;C1ORF186;EMP1;ATP1B1;DHFR;RAD51;KIFC1;MAFG;DEPDC1;TRIP13
FOXJ1 (human)	25/1484	0.2956753087702573	0.9999888735286434	0	0	1.1407923635326667	1.3900479161745303	PIWIL4;BUB1B;FOXM1;STIP1;RACGAP1;ERI2;BTBD3;BSG;NUF2;LMNA;PSMD1;MLEC;WHSC1;BUB1;HIST1H1B;E2F7;FANCI;POLQ;NME4;CMBL;DHFR;ESPL1;CCNE1;CENPJ;HDGF
RXRA (human)	24/1422	0.29759219814755705	0.9999888735286434	0	0	1.1425985173624658	1.3848650432834715	VAT1;CDT1;SCARB1;TFRC;DNAJC12;PRSS57;AZU1;SMC4;PFAS;NCAPH;KIF15;SCML2;DEPTOR;MELK;STAR;KIAA0101;KIF4A;POLE2;NUF2;MCM4;GUSB;ELANE;SPC24;EZH2
REL (mouse)	29/1752	0.3096855795790446	0.9999888735286434	0	0	1.1207024784505921	1.3136849299738413	DSCC1;TROAP;MKI67;KIF15;SCML2;SLC17A9;MYB;LMNA;NT5DC3;KPNA2;PLTP;PLK4;GUCY1A3;CDT1;CPT1A;CENPW;MAMDC2;IL18;PTH2R;ATP1B1;ASPM;RCN1;CAPN11;NRG4;FSCN1;MCM4;BIRC5;PRTN3;TRIP13
LOC135440 (human)	5/247	0.3105158838706012	0.9999888735286434	0	0	1.3675015460729747	1.5993207132994665	STEAP3;ATP8B4;LTBP1;NCAPH;SPC25
RARA (human)	23/1379	0.323066152850009	0.9999888735286434	0	0	1.127396755162242	1.2738435295572939	PLK4;VAT1;ZNF660;PRSS57;CMBL;KIF11;TYMS;PFAS;NCAPH;KIF15;IQCJ-SCHIP1;SELENBP1;CCDC88A;RCN1;GNA15;LOC81691;CHAF1A;SCCPDH;PRC1;PSMD1;CPXM1;KIF20A;SPC24
NFYA (human)	41/2549	0.3316798120247141	0.9999888735286434	0	0	1.0894022847817217	1.2022482350976214	TOP2A;HIST2H2AA4;PCNA;CDCA3;HJURP;HMGB3;HMMR;MKI67;LTBP1;KIF15;KIAA1524;STIP1;CCNB1;ORC6;CDC45;PTTG1;BTBD3;BSG;HIST1H3H;CLSPN;HIST1H1B;E2F7;GINS1;GUCY1A3;FANCI;CENPW;HSPA5;IL18;PLEKHA5;FANCA;IFT122;ESCO2;CDC6;DHFR;CCNA2;CCNA1;CENPI;WT1;ERG;LRP12;FAM72A
FOXA1 (human)	24/1457	0.34040197984732745	0.9999888735286434	0	0	1.112559791917782	1.1989256569428008	TOP2A;TFRC;DNAJC12;NME4;MCM10;ESCO2;AZU1;KCTD3;PTGR1;FOXM1;TFPI;CIT;SELENBP1;ASPM;LOC81691;CHAF1A;DIAPH3;RAD51;STAR;MYB;BIRC5;PRTN3;PLTP;RNF220
RELA (mouse)	27/1656	0.3471595047430472	0.9999888735286434	0	0	1.101234969125772	1.1650745919259742	LTBP1;CHAF1B;RACGAP1;MTHFD1L;ERI2;MYB;STMN1;NRIP3;HIST1H3B;GUSB;PLK4;CDT1;CENPW;TPM4;FAM46A;TRPC2;KIF23;ZWINT;MEIS1;CRISPLD1;WT1;POLE2;FSCN1;PRTN3;ERG;DTL;MCM2
TFAP2A (human)	57/3613	0.3483489176652819	0.9999888735286434	0	0	1.069389182757114	1.127725073331806	TOP2A;KCNK5;HMGB3;SLC4A1;RXFP1;PFAS;CLU;AQP1;DNMT3B;WHSC1;GTSE1;CEP55;SLC39A11;TEX2;ATP1B1;SLC7A5;CCNE1;KIT;FSCN1;PRTN3;HIST2H3D;B4GALT6;CDCA2;CDCA3;CDCA4;UHRF1;CDCA5;NPR3;GATA2;LTBP1;LRP8;ORC6;KDELC1;NRIP3;CYTL1;ZNF788;IGF2BP2;BUB1;MPDU1;E2F8;FANCI;CDKN2C;RRM2;COL24A1;AKR1C3;FANCA;SHCBP1;CCDC88A;MEIS1;SCCPDH;BMP1;CDK6;STAR;WT1;KIF4A;MAFG;EZH2
REPIN1 (human)	24/1466	0.35167264706682266	0.9999888735286434	0	0	1.1050712394401714	1.1548596892869094	GINS1;FANCI;B3GALNT1;PCNA;RRM2;CKAP2L;UHRF1;CDCA5;HJURP;FANCA;NCAPG;GATA2;LRP8;HNRNPAB;RCN1;MEIS1;BMP1;CCNE2;KIFC1;CCNE1;KIF4A;RAVER2;FSCN1;E2F8
ETS2 (human)	22/1341	0.3568015643894951	0.9999888735286434	0	0	1.1068553739705445	1.1406980235795903	PLK4;FANCI;ARHGAP11A;STEAP3;CLEC11A;PRG2;HJURP;HBD;KCTD3;MPO;CLU;CCNA1;CHAF1A;MELK;DIAPH3;CRISPLD1;LMNA;CTSG;CPXM1;ERG;SOX4;FAM72A
JUN (human)	47/2976	0.36490791154927077	0.9999888735286434	0	0	1.0679792117142748	1.076640794769485	C11ORF74;STEAP3;SLC4A1;TTK;HBD;LTBP1;AQP1;SPTA1;FADS2;SLC22A16;PTTG1;PLAU;MYB;STMN1;LMNA;NT5DC3;RCC1;CYTL1;CPXM1;CLSPN;WHSC1;CD34;VAT1;GINS1;PRELID2;RRM2;COL24A1;TPM4;H2AFY;SPAG5;GPT2;CLEC11A;ERLIN1;EMP1;KIF23;SEPP1;ZWINT;CCDC88A;LOC81691;TEC;CRISPLD1;KIFC1;FSCN1;MCM4;KIF2C;ERG;ITGA9
HOXD9 (human)	25/1543	0.3670981076004832	0.9999888735286434	0	0	1.0929070136464614	1.0952306907786542	PIWIL4;PCNA;GMNN;GOLIM4;SLC1A3;TM7SF3;NCAPH;NUF2;HIST1H3H;CYTL1;CPXM1;GINS1;TPM4;GPT2;SLC39A11;CCNA2;ASPM;CCNA1;CENPF;MELK;TEC;KIAA0101;KIFC1;ERG;RNF220
FOXA3 (human)	4/207	0.3742099906108143	0.9999888735286434	0	0	1.3023628621524588	1.2801421643793511	IQCJ-SCHIP1;CCDC88A;HBD;ZWINT
IRF8 (human)	25/1550	0.37583034184663505	0.9999888735286434	0	0	1.0874715807107813	1.0642186716949738	SCARB1;CDCA5;DSCC1;TROAP;SLC1A3;KIF11;FOXM1;LTBP1;CHEK1;LMNA;NUSAP1;IGF2BP2;CD34;PLTP;E2F8;B3GALNT1;CLEC11A;DHFR;CDK6;TCP1;CDK1;SPC25;MCM2;FAM72A;ITGA9
POU2F2 (human)	44/2792	0.37690470497258993	0.9999888735286434	0	0	1.0644918229300453	1.038691623316912	C11ORF74;PIWIL4;PCNA;SUCNR1;TFRC;CDCA4;CDCA7;WDR41;FOXM1;CLU;ORC6;PLAU;EXO1;MYB;RAVER2;PCBD1;WHSC1;BUB1;CEP55;MPDU1;FANCI;B3GALNT1;CPT1A;H2AFY;AKR1C3;PLEKHA5;PTH2R;ESCO2;PTGR1;TEX2;SHCBP1;RFX8;UCK2;CENPF;LOC81691;KIAA0101;POLE2;CDK1;MSRB3;HDGF;ERG;SLC27A2;LRP12;ITGA9
NFYA (mouse)	28/1748	0.37929121629848145	0.9999888735286434	0	0	1.0801252896249893	1.047128529426497	TOP2A;CDCA2;CDCA3;TROAP;MCM10;HMMR;MKI67;RAD51AP1;CCNB2;STIP1;BRIP1;CHAF1A;CDC45;PTTG1;EXO1;MRC1;NUSAP1;HIST1H3H;BAHCC1;HIST1H1B;RFC3;HSPA5;SPAG5;TIE1;ESCO2;SHCBP1;RAB13;FAM72A
JDP2 (human)	24/1488	0.37957335966373346	0.9999888735286434	0	0	1.0871535022354695	1.0531336368230673	EIF5AL1;STIL;PIWIL4;MAMDC2;TTK;HMMR;SEPP1;LRP8;NCAPH;TOM1L1;KIAA1524;ASPM;TEC;MTHFD1L;CCNE2;PLAU;PRC1;POLE2;STMN1;LMNA;RAB13;ERG;CD34;TNFRSF21
RORB (human)	17/1035	0.3800648775091358	0.9999888735286434	0	0	1.1063655617327817	1.0703127707513924	GINS1;C11ORF74;KIF23;KCTD3;TEX2;AQP1;SPTA1;TEC;ORC1;NRG4;MAP7;TK1;ERG;CLSPN;WHSC1;MNS1;DLGAP5
Pdx1 (mouse)	15/907	0.38149413570326	0.9999888735286434	0	0	1.1137142360891807	1.0732416380713594	GUCY1A3;WDR41;FANCA;SLC1A3;BRCA2;TFPI;SEPP1;SCML2;MELK;KIFC1;TK1;SOX4;HIST1H1B;RNF220;ITGA9
FOXO3A (mouse)	10/597	0.40246043759979777	0.9999888735286434	0	0	1.1267190511839569	1.025492897471262	RAD51AP1;UCK2;CHAF1B;MELK;GPT2;ATAD2;CDK1;LPAR4;KIF11;MKI67
PITX1 (human)	23/1448	0.41232762294640896	0.9999888735286434	0	0	1.0687719298245615	0.9468646445518014	SPAG5;TROAP;GMNN;NME4;KIF11;BRCA2;PFAS;ANLN;MELK;RAD51;RACGAP1;POLE2;CHEK1;RAB13;MCM4;CTSG;CLSPN;WHSC1;PLTP;SPC24;RNF220;MPDU1;MCM2
NR2F1 (human)	17/1073	0.43821667083703947	0.9999888735286434	0	0	1.064383865248227	0.8781611892761931	GINS1;C11ORF74;KIF23;KCTD3;TEX2;AQP1;SPTA1;TEC;ORC1;NRG4;MAP7;TK1;ERG;CLSPN;WHSC1;MNS1;DLGAP5
