Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chemokine signaling pathway WP3929	7/164	0.01184151975280736	0.10614400736290729	0	0	2.9842073117529013	13.23837127262782	GNG2;GRK5;AKT3;PIK3CD;PRKCZ;JAK3;PIK3R5
Ovarian infertility WP34	3/32	0.011910548680986295	0.10614400736290729	0	0	6.875116495806151	30.459040555698206	CDKN1B;ATM;SYNE2
Host-pathogen interaction of human coronaviruses - interferon induction WP4880	3/33	0.01295926564425848	0.11033575092399212	0	0	6.645608108108108	28.88144236455837	DDX58;IRF9;JAK1
Modulators of TCR signaling and T cell activation WP5072	4/61	0.013109198129583223	0.11033575092399212	0	0	4.672970561998216	20.254715886704133	CDKN1B;RASA2;MALT1;ZFP36L1
PI3K-Akt signaling pathway WP4172	11/340	0.013752667336589933	0.11262319467531756	0	0	2.2489446133063153	9.640151653732723	RBL2;GNG2;CDKN1B;IL4R;AKT3;PIK3CD;PPP2R5C;JAK3;JAK1;IGF1R;PIK3R5
Homologous recombination WP186	2/13	0.015584617828066713	0.1210804923565183	0	0	12.053872053872054	50.161837637972695	POLD4;ATM
ncRNAs involved in STAT3 signaling in hepatocellular carcinoma WP4337	2/13	0.015584617828066713	0.1210804923565183	0	0	12.053872053872054	50.161837637972695	JAK3;JAK1
AGE/RAGE pathway WP2324	4/66	0.01709121426984304	0.12946594809406103	0	0	4.295024603608529	17.477274314563104	IRAK4;PRKCZ;TIRAP;FOXO1
Melatonin metabolism and effects WP3298	3/37	0.017668033308592946	0.13057107542691862	0	0	5.8625794912559615	23.661360860323125	ECE1;FOXO1;ARNTL
miRNAs involved in DNA damage response WP1545	2/15	0.020571741465247532	0.14841042057071435	0	0	10.1983941983942	39.60889989674108	CDKN1B;ATM
Neural Crest Cell Migration during Development WP4564	3/40	0.021745007792044604	0.1532264502555701	0	0	5.386413440467495	20.621189411297102	AKT3;PIK3CD;PIK3R5
MECP2 and Associated Rett Syndrome WP3584	4/72	0.022772053571424387	0.15335430418631724	0	0	3.914855433698903	14.80684927649396	MECP2;PSIP1;TAP1;IGF1R
Fibrin Complement Receptor 3 Signaling Pathway WP4136	3/41	0.023208437089592044	0.15335430418631724	0	0	5.244399004267425	19.735928955708864	RASSF5;IRAK4;TIRAP
Interactome of polycomb repressive complex 2 (PRC2)  WP2916	2/16	0.02328151152663562	0.15335430418631724	0	0	9.46945646945647	35.60606283723314	STK38;EZH1
IL-9 signaling pathway WP22	2/17	0.026128976618467595	0.16596786739673078	0	0	8.837710437710438	32.21089483713391	JAK3;JAK1
Neural Crest Cell Migration in Cancer WP4565	3/43	0.026291939389581114	0.16596786739673078	0	0	4.9816722972972975	18.125779153638707	AKT3;PIK3CD;PIK3R5
Integrated breast cancer pathway WP1984	6/152	0.026922967329746868	0.166482838794149	0	0	2.7427649726494927	9.914479769600383	CERK;MAP3K7CL;ATM;FOXO1;JAK1;TGFBR2
Integrated Cancer Pathway WP1971	3/44	0.027911872630333474	0.16914594813982084	0	0	4.859920896506263	17.392214164539443	CDKN1B;ATM;JAK1
Overview of nanoparticle effects WP3287	2/19	0.03221832631638354	0.19141476223263165	0	0	7.797187561893444	26.785053471743293	AKT3;PIK3CD
Imatinib and Chronic Myeloid Leukemia WP3640	2/20	0.03545114779240657	0.20657111117498445	0	0	7.363636363636363	24.59159741348717	CDKN1B;PIM2
IL-3 signaling pathway WP286	3/49	0.03678741006720164	0.20893853796863732	0	0	4.330566980023502	14.302128819659439	RAPGEF1;PIK3CD;JAK1
EGFR Tyrosine Kinase Inhibitor Resistance WP4806	4/84	0.03723657112312349	0.20893853796863732	0	0	3.325593220338983	10.942744457286171	AKT3;PIK3CD;IGF1R;JAK1
Galanin receptor pathway WP4970	2/21	0.038803533708799506	0.21377219479575	0	0	6.975722133616871	22.665823019972226	CDKN1B;VAMP2
Type II diabetes mellitus WP1584	2/22	0.042271212507198924	0.2287174533871656	0	0	6.626599326599327	20.96423420045279	PRKCZ;PIK3R5
Allograft Rejection WP2328	4/89	0.04451597831107706	0.23255761083200602	0	0	3.129172482552343	9.737694037690279	PECR;HLA-C;HLA-F;PRKCZ
Pancreatic adenocarcinoma pathway WP4263	4/89	0.04451597831107706	0.23255761083200602	0	0	3.129172482552343	9.737694037690279	AKT3;PIK3CD;JAK1;TGFBR2
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	5/132	0.04836068265087915	0.24836079395282004	0	0	2.6211902083668113	7.939763741998196	MINK1;RAPGEF1;PIK3CD;FOXO1;MAPK13
miRNA regulation of p53 pathway in prostate cancer WP3982	2/24	0.049535861605753115	0.25015610110905323	0	0	6.023569023569023	18.101176661115765	SHISA5;ATM
Relationship between inflammation, COX-2 and EGFR WP4483	2/25	0.05332478191603534	0.26487555607473295	0	0	5.761381935294978	16.888650582734375	AKT3;PIK3CD
Photodynamic therapy-induced unfolded protein response WP3613	2/27	0.06119639911184974	0.2990727246917818	0	0	5.29993265993266	14.80624659923459	DNAJB9;ERP27
TLR4 Signaling and Tolerance WP3851	2/28	0.0652716059831827	0.3110112182763606	0	0	5.095830095830096	13.907530128399603	IRAK4;TIRAP
Proteasome Degradation WP183	3/62	0.06569213851381873	0.3110112182763606	0	0	3.374141090242785	9.187030441777065	HLA-C;HLA-F;PSMB9
TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer WP2868	1/5	0.0725549020892867	0.32356341958048834	0	0	16.524328859060404	43.35011821721803	JAK1
Oncostatin M Signaling Pathway WP2374	3/65	0.07348576482367426	0.32356341958048834	0	0	3.210385789014821	8.381237216645399	CDKN1B;JAK3;JAK1
Sphingolipid pathway WP1422	2/30	0.07368275891436864	0.32356341958048834	0	0	4.731361231361231	12.339325949211295	CERS4;CERK
Extracellular vesicle-mediated signaling in recipient cells WP2870	2/30	0.07368275891436864	0.32356341958048834	0	0	4.731361231361231	12.339325949211295	PIK3R5;TGFBR2
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844	2/30	0.07368275891436864	0.32356341958048834	0	0	4.731361231361231	12.339325949211295	CDKN1B;FOXO1
Calcium Regulation in the Cardiac Cell WP536	5/150	0.07494724149142895	0.3244144881700424	0	0	2.293689889749003	5.942883665669355	GNG2;GRK5;RGS14;STIM2;PRKCZ
SARS-CoV-2 innate immunity evasion and cell-specific immune response WP5039	3/66	0.0761712220742716	0.32442205809603947	0	0	3.1592664092664093	8.134389271628105	DDX58;MX1;JAK1
MAPK Signaling Pathway WP382	7/246	0.07709039004262325	0.32442205809603947	0	0	1.9521121109646358	5.002827334110593	AKT3;RASA2;MKNK2;RASGRP1;NFKB2;TGFBR2;MAPK13
Breast cancer pathway WP4262	5/154	0.08174820714956518	0.3329707092642055	0	0	2.2316577637766515	5.588319647924646	AKT3;PIK3CD;ATM;IGF1R;NFKB2
White fat cell differentiation WP4149	2/32	0.08241849239213007	0.3329707092642055	0	0	4.415488215488216	11.020817698947672	FOXO1;KLF2
SARS-CoV-2 mitochondrial interactions WP5038	2/32	0.08241849239213007	0.3329707092642055	0	0	4.415488215488216	11.020817698947672	DDX58;NFKB2
Myometrial relaxation and contraction pathways WP289	5/156	0.08526791675826675	0.33757205694991427	0	0	2.2018741271342974	5.420919459276196	CNN2;GNG2;GRK5;RGS14;PRKCZ
SCFA and skeletal muscle substrate metabolism WP4030	1/6	0.08642364783811024	0.33757205694991427	0	0	13.218791946308725	32.366131958684925	PPARD
Resistin as a regulator of inflammation WP4481	2/33	0.0868997374326512	0.33757205694991427	0	0	4.272835885739111	10.438539214851616	AKT3;PIK3CD
Overview of leukocyte-intrinsic Hippo pathway functions WP4542	2/35	0.09607301060454969	0.36419306848180977	0	0	4.013468013468014	9.402138197070174	RASSF5;FOXO1
EGF/EGFR signaling pathway WP437	5/162	0.0962960483981166	0.36419306848180977	0	0	2.117076129814983	4.954652534803169	IQSEC1;NCK2;PRKCZ;FOXO1;JAK1
DDX1 as a regulatory component of the Drosha microprocessor WP2942	1/7	0.10008568948968981	0.36419306848180977	0	0	11.015100671140939	25.353771861357927	ATM
EV release from cardiac cells and their functional effects WP3297	1/7	0.10008568948968981	0.36419306848180977	0	0	11.015100671140939	25.353771861357927	KLF2
LDLRAD4 and what we know about it WP4904	1/7	0.10008568948968981	0.36419306848180977	0	0	11.015100671140939	25.353771861357927	TGFBR2
Osteoblast differentiation WP4787	4/118	0.10096441502466014	0.36419306848180977	0	0	2.3297056199821586	5.341985051558179	PIK3CD;PRKCZ;PIK3R5;MAPK13
Cytosolic DNA-sensing pathway WP4655	3/75	0.10219086107401457	0.36428036359325194	0	0	2.7630912162162162	6.302370750374342	ZBP1;AIM2;DDX58
miRNAs involvement in the immune response in sepsis WP4329	2/37	0.10550693579741754	0.3674551901910059	0	0	3.783742183742184	8.509555146450905	IRAK4;NFKB2
Overview of interferons-mediated signaling pathway WP4558	2/37	0.10550693579741754	0.3674551901910059	0	0	3.783742183742184	8.509555146450905	IRF9;JAK1
Nuclear Receptors Meta-Pathway WP2882	8/319	0.1070935403744987	0.3687425310621944	0	0	1.714014209787737	3.8291979314845257	KAT2B;CDKN1B;SLC6A16;SERPINB9;FOXO1;PPARD;NFKB2;TGFBR2
Regulatory circuits of the STAT3 signaling pathway WP4538	3/78	0.11155358708078864	0.37978356051099954	0	0	2.652162162162162	5.816855197666882	JAK3;JAK1;MAPK13
ApoE and miR-146 in inflammation and atherosclerosis WP3926	1/8	0.11354409711364633	0.38226512694927595	0	0	9.441035474592521	20.53957686999917	NFKB2
Glycogen Synthesis and Degradation WP500	2/40	0.12009562371007661	0.3955323259147088	0	0	3.484494063441432	7.385270141796498	PYGM;PPP2R5C
Oxidative Damage WP3941	2/40	0.12009562371007661	0.3955323259147088	0	0	3.484494063441432	7.385270141796498	CDKN1B;MAPK13
Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433	2/41	0.12506420077620503	0.3960925186418698	0	0	3.394975394975395	7.057909636477599	AIM2;ERBIN
Somitogenesis in the context of spondylocostal dysostosis WP4785	1/9	0.1268018954068032	0.3960925186418698	0	0	8.260486577181208	17.058972772651494	EPHA4
Thiamine metabolic pathways WP4297	1/9	0.1268018954068032	0.3960925186418698	0	0	8.260486577181208	17.058972772651494	TPK1
Cytosine methylation WP3585	1/9	0.1268018954068032	0.3960925186418698	0	0	8.260486577181208	17.058972772651494	MECP2
NLR Proteins WP288	1/9	0.1268018954068032	0.3960925186418698	0	0	8.260486577181208	17.058972772651494	ERBIN
IL-2 signaling pathway WP49	2/42	0.13008120917399152	0.4021898610175452	0	0	3.30993265993266	6.750926530927179	JAK3;JAK1
Interleukin-1 Induced Activation of NF-kappa-B WP3656	1/10	0.13986206452524058	0.42806268233482725	0	0	7.342281879194631	14.442992371926008	PRKCZ
ATM Signaling Network in Development and Disease  WP3878	2/45	0.14539769109631362	0.4291743580332597	0	0	3.0785373110954506	5.936289910969077	ATM;CDK5R1
Translation inhibitors in chronically activated PDGFRA cells WP4566	2/46	0.15058361228132686	0.4291743580332597	0	0	3.008417508417508	5.695646693771133	AKT3;PIM2
Envelope proteins and their potential roles in EDMD physiopathology WP4535	2/46	0.15058361228132686	0.4291743580332597	0	0	3.008417508417508	5.695646693771133	SYNE2;SYNE1
Ectoderm Differentiation WP2858	4/138	0.15250197099747276	0.4291743580332597	0	0	1.9799645838603592	3.7234773589158103	MECP2;PPFIBP2;TBL1X;PPARD
Gene regulatory network modelling somitogenesis  WP2854	1/11	0.15272754050288706	0.4291743580332597	0	0	6.6077181208053695	12.416561310898693	EPHA4
Glycolysis in senescence WP5049	1/11	0.15272754050288706	0.4291743580332597	0	0	6.6077181208053695	12.416561310898693	ALDOC
NAD metabolism, sirtuins and aging WP3630	1/11	0.15272754050288706	0.4291743580332597	0	0	6.6077181208053695	12.416561310898693	FOXO1
PTF1A related regulatory pathway WP4147	1/11	0.15272754050288706	0.4291743580332597	0	0	6.6077181208053695	12.416561310898693	KAT2B
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	2/47	0.15580587255332862	0.4291743580332597	0	0	2.9414141414141413	5.468513786041833	JAK1;NFKB2
Endoplasmic reticulum stress response in coronavirus infection WP4861	2/47	0.15580587255332862	0.4291743580332597	0	0	2.9414141414141413	5.468513786041833	PPP1R2;PPP1R13B
Energy Metabolism WP1541	2/47	0.15580587255332862	0.4291743580332597	0	0	2.9414141414141413	5.468513786041833	FOXO1;PPARD
Exercise-induced Circadian Regulation WP410	2/48	0.16106223726044563	0.4396563773866219	0	0	2.877323964280486	5.253891188942254	BTG1;ARNTL
IL-10 Anti-inflammatory Signaling Pathway  WP4495	1/12	0.16540121597909763	0.4421421984203327	0	0	6.006711409395973	10.80836325155149	JAK1
RalA downstream regulated genes WP2290	1/12	0.16540121597909763	0.4421421984203327	0	0	6.006711409395973	10.80836325155149	EXOC8
Structural Pathway of Interleukin 1 (IL-1) WP2637	2/49	0.16635053009873904	0.4421421984203327	0	0	2.8159610287269863	5.050871279950759	MKNK2;IRAK4
Synaptic signaling pathways associated with autism spectrum disorder WP4539	2/50	0.17166863172360886	0.4454499177918751	0	0	2.7571548821548824	4.8586286115301025	AKT3;PIK3CD
Small cell lung cancer WP4658	3/96	0.17367398688783414	0.4454499177918751	0	0	2.136878814298169	3.7407674333782177	CDKN1B;AKT3;PIK3CD
B Cell Receptor Signaling Pathway WP23	3/97	0.17737528628163096	0.4454499177918751	0	0	2.1140382403680276	3.656202773628758	RAPGEF1;FOXO1;MALT1
BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation WP3876	1/13	0.17788594076837258	0.4454499177918751	0	0	5.505872483221476	9.50650944374009	FOXO1
Transcriptional cascade regulating adipogenesis WP4211	1/13	0.17788594076837258	0.4454499177918751	0	0	5.505872483221476	9.50650944374009	KLF2
Development of pulmonary dendritic cells and macrophage subsets WP3892	1/13	0.17788594076837258	0.4454499177918751	0	0	5.505872483221476	9.50650944374009	IKZF1
Ganglio Sphingolipid Metabolism WP1423	1/13	0.17788594076837258	0.4454499177918751	0	0	5.505872483221476	9.50650944374009	B3GALT4
Cancer immunotherapy by CTLA4 blockade WP4582	1/14	0.19018452251492454	0.4723435272296897	0	0	5.082085699535364	8.435045137136205	PIK3CD
TGF-beta Receptor Signaling WP560	2/54	0.1931986695143777	0.47592842977932065	0	0	2.5445480445480446	4.183329209324796	JAK1;TGFBR2
Wnt signaling pathway and pluripotency WP399	3/102	0.19619399975530355	0.4776721383880346	0	0	2.0067567567567566	3.268307029985273	PPP2R5C;PRKCZ;PPARD
Hematopoietic Stem Cell Differentiation WP2849	2/55	0.19863593873561836	0.4776721383880346	0	0	2.4964106473540437	4.0349025537760355	TRAF3IP3;IKZF1
IL-1 signaling pathway WP195	2/55	0.19863593873561836	0.4776721383880346	0	0	2.4964106473540437	4.0349025537760355	IRAK4;PRKCZ
GPCRs, Class C Metabotropic glutamate, pheromone WP501	1/15	0.2022997273098865	0.48265210531413866	0	0	4.7188398849472675	7.540729177101283	GABBR1
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	4/158	0.21184997213381915	0.4899262424302874	0	0	1.7210653753026635	2.670881656886328	MECP2;ECE1;VAMP2;NFKB2
Deregulation of Rab and Rab Effector Genes in Bladder Cancer WP2291	1/16	0.21423428030406122	0.4899262424302874	0	0	4.404026845637584	6.78521851907806	TBC1D10A
Hedgehog Signaling Pathway Netpath WP47	1/16	0.21423428030406122	0.4899262424302874	0	0	4.404026845637584	6.78521851907806	ARNTL
ID signaling pathway WP53	1/16	0.21423428030406122	0.4899262424302874	0	0	4.404026845637584	6.78521851907806	RBL2
Pathways of nucleic acid metabolism and innate immune sensing WP4705	1/16	0.21423428030406122	0.4899262424302874	0	0	4.404026845637584	6.78521851907806	DDX58
TGF-beta receptor signaling in skeletal dysplasias WP4816	2/58	0.2150501328159347	0.4899262424302874	0	0	2.362313612313612	3.630602235051844	JAK1;TGFBR2
Epithelial to mesenchymal transition in colorectal cancer WP4239	4/160	0.21811589296798709	0.4932023549947768	0	0	1.6988265971316818	2.586852080897249	AKT3;PIK3CD;TGFBR2;MAPK13
ACE Inhibitor Pathway WP554	1/17	0.22599086627348913	0.4963520261640417	0	0	4.128565436241611	6.140253101071745	NR3C2
Canonical and non-canonical TGF-B signaling WP3874	1/17	0.22599086627348913	0.4963520261640417	0	0	4.128565436241611	6.140253101071745	TGFBR2
Mitochondrial LC-Fatty Acid Beta-Oxidation WP368	1/17	0.22599086627348913	0.4963520261640417	0	0	4.128565436241611	6.140253101071745	PECR
Novel intracellular components of RIG-I-like receptor (RLR) pathway WP3865	2/60	0.2260613188469893	0.4963520261640417	0	0	2.2806223151050737	3.3911690575483275	DDX58;MAPK13
4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression WP3879	1/18	0.23757213019805895	0.5012245510519642	0	0	3.885511251480458	5.584583136164629	MKNK2
Transcription co-factors SKI and SKIL protein partners WP4533	1/18	0.23757213019805895	0.5012245510519642	0	0	3.885511251480458	5.584583136164629	MECP2
Proteoglycan biosynthesis WP4784	1/18	0.23757213019805895	0.5012245510519642	0	0	3.885511251480458	5.584583136164629	EXT1
Endometrial cancer WP4155	2/63	0.24264888697590217	0.5012245510519642	0	0	2.1681293812441353	3.0703742868522146	AKT3;PIK3CD
Gastrin signaling pathway WP4659	3/114	0.24307805756760256	0.5012245510519642	0	0	1.7887143900657414	2.529908734624691	CDKN1B;PRKD2;FOXO1
G1 to S cell cycle control WP45	2/64	0.24819099016137403	0.5012245510519642	0	0	2.1330509395025525	2.972527444375366	CDKN1B;ATM
15q13.3 copy number variation syndrome WP4942	1/19	0.24898067800637708	0.5012245510519642	0	0	3.6694630872483223	5.101948028156397	KAT2B
Small Ligand GPCRs WP247	1/19	0.24898067800637708	0.5012245510519642	0	0	3.6694630872483223	5.101948028156397	S1PR4
TP53 network WP1742	1/19	0.24898067800637708	0.5012245510519642	0	0	3.6694630872483223	5.101948028156397	ATM
LTF danger signal response pathway WP4478	1/19	0.24898067800637708	0.5012245510519642	0	0	3.6694630872483223	5.101948028156397	IRAK4
ESC Pluripotency Pathways WP3931	3/116	0.2510716617118165	0.5012245510519642	0	0	1.7568763453719205	2.4280327579471317	AKT3;PIK3CD;JAK1
Pathways affected in adenoid cystic carcinoma WP3651	2/65	0.2537371883281941	0.5012245510519642	0	0	2.099086099086099	2.8788047273099315	ERBIN;ATM
Spinal Cord Injury WP2431	3/118	0.25910363205948644	0.5012245510519642	0	0	1.7261457109283196	2.3312066880791815	EPHA4;BTG2;CDKN1B
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732	1/20	0.26021907684949475	0.5012245510519642	0	0	3.4761568350406216	4.679711480884057	RASGRP1
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657	1/20	0.26021907684949475	0.5012245510519642	0	0	3.4761568350406216	4.679711480884057	ATM
Histone Modifications WP2369	2/67	0.2648364839364113	0.5012245510519642	0	0	2.0342916342916344	2.7028466994527522	HIST4H4;EZH1
p53 transcriptional gene network WP4963	2/67	0.2648364839364113	0.5012245510519642	0	0	2.0342916342916344	2.7028466994527522	BTG2;IRF9
Cell cycle WP179	3/120	0.26716933040060337	0.5012245510519642	0	0	1.6964656964656966	2.239118632597514	RBL2;CDKN1B;ATM
DNA damage response WP707	2/68	0.2703869861544974	0.5012245510519642	0	0	2.0033670033670035	2.620205835483291	CDKN1B;ATM
Melanoma WP4685	2/68	0.2703869861544974	0.5012245510519642	0	0	2.0033670033670035	2.620205835483291	AKT3;PIK3CD
RAC1/PAK1/p38/MMP2 Pathway WP3303	2/68	0.2703869861544974	0.5012245510519642	0	0	2.0033670033670035	2.620205835483291	FOXO1;MAPK13
Fragile X Syndrome  WP4549	3/121	0.2712134059975983	0.5012245510519642	0	0	1.682002977553825	2.194760394391375	CYFIP2;MECP2;EPHA4
FOXA2 pathway WP5066	1/21	0.2712898560149245	0.5012245510519642	0	0	3.302181208053691	4.307918119032611	FOXO1
Globo Sphingolipid Metabolism WP1424	1/21	0.2712898560149245	0.5012245510519642	0	0	3.302181208053691	4.307918119032611	ST6GALNAC3
Host-pathogen interaction of human coronaviruses - apoptosis WP4864	1/21	0.2712898560149245	0.5012245510519642	0	0	3.302181208053691	4.307918119032611	MAPK13
Nicotine Activity on Dopaminergic Neurons WP1602	1/21	0.2712898560149245	0.5012245510519642	0	0	3.302181208053691	4.307918119032611	GNG2
AMP-activated protein kinase (AMPK) signaling WP1403	2/69	0.27593639115670876	0.5059481579011316	0	0	1.9733654957535554	2.540875627636302	CRTC2;PIK3CD
Glucocorticoid Receptor Pathway WP2880	2/70	0.281483495046697	0.5059481579011316	0	0	1.944246385422856	2.464685106742581	SERPINB9;NFKB2
Transcription factor regulation in adipogenesis WP3599	1/22	0.2821955072121823	0.5059481579011316	0	0	3.1447746883988494	3.9786279249163594	FOXO1
Fatty Acid Biosynthesis WP357	1/22	0.2821955072121823	0.5059481579011316	0	0	3.1447746883988494	3.9786279249163594	PECR
FGF23 signaling in hypophosphatemic rickets and related disorders WP4790	1/22	0.2821955072121823	0.5059481579011316	0	0	3.1447746883988494	3.9786279249163594	NFKB2
miRNA regulation of DNA damage response WP1530	2/71	0.28702712994003865	0.507202063117543	0	0	1.915971307275655	2.3914742657062287	CDKN1B;ATM
Vitamin D Receptor Pathway WP2877	4/182	0.28974779728417926	0.507202063117543	0	0	1.4871833936393068	1.84224009903236	CDKN1B;RASGRP1;FOXO1;PPARD
DNA Mismatch Repair WP531	1/23	0.292938485298911	0.507202063117543	0	0	3.001677852348993	3.685437974142186	POLD4
